crop_file,true_label,pred_label,logits,softmax,goodness
00035113.npy,1,0,"[0.1860581338405609, -0.050395771861076355]","[0.5588395595550537, 0.4411604404449463]",0.4411604404449463
00060009.npy,0,0,"[0.23677687346935272, -0.05504201352596283]","[0.5724413990974426, 0.42755863070487976]",0.42755863070487976
00062112.npy,1,1,"[-0.7105625867843628, 0.5156276822090149]","[0.22684890031814575, 0.7731510996818542]",0.7731510996818542
00030332.npy,1,0,"[0.2898881435394287, -0.13978807628154755]","[0.6057963371276855, 0.39420366287231445]",0.39420366287231445
00034538.npy,0,0,"[0.1358659863471985, -0.008363127708435059]","[0.5359948873519897, 0.46400511264801025]",0.46400511264801025
00064265.npy,0,0,"[0.1935567408800125, 0.11173547804355621]","[0.5204439163208008, 0.4795560836791992]",0.4795560836791992
00027344.npy,0,1,"[0.094164177775383, 0.13347072899341583]","[0.49017462134361267, 0.5098253488540649]",0.5098253488540649
00012381.npy,0,0,"[0.583832859992981, 0.010337844491004944]","[0.6395692229270935, 0.3604307770729065]",0.3604307770729065
00060643.npy,0,1,"[-0.4181516170501709, 0.4458230137825012]","[0.29650959372520447, 0.7034903764724731]",0.7034903764724731
00030614.npy,1,0,"[0.44050222635269165, 0.2022043615579605]","[0.5592941641807556, 0.44070589542388916]",0.44070589542388916
00022320.npy,0,1,"[0.1344616711139679, 0.2867652177810669]","[0.46199753880500793, 0.5380024313926697]",0.5380024313926697
00040482.npy,0,0,"[0.21298286318778992, -0.07953615486621857]","[0.5726127028465271, 0.4273872673511505]",0.4273872673511505
00059817.npy,1,0,"[0.38854384422302246, -0.05475670099258423]","[0.6090452075004578, 0.39095479249954224]",0.39095479249954224
00063358.npy,1,1,"[-1.410216212272644, 1.2229640483856201]","[0.0670332983136177, 0.9329667091369629]",0.9329667091369629
00059735.npy,0,1,"[-0.5016686320304871, 0.7582884430885315]","[0.22098128497600555, 0.779018759727478]",0.779018759727478
00066187.npy,0,0,"[-0.018661364912986755, -0.2351740449666977]","[0.5539177060127258, 0.44608229398727417]",0.44608229398727417
00035547.npy,0,0,"[0.0931139588356018, -0.0002674907445907593]","[0.523328423500061, 0.47667157649993896]",0.47667157649993896
00036885.npy,1,1,"[-0.3230159878730774, 0.14100857079029083]","[0.38603150844573975, 0.6139684319496155]",0.6139684319496155
00021239.npy,0,0,"[0.4180503487586975, -0.027074620127677917]","[0.609479546546936, 0.39052048325538635]",0.39052048325538635
00004185.npy,1,0,"[0.1998434066772461, -0.1565946787595749]","[0.5881779193878174, 0.4118220806121826]",0.4118220806121826
00017741.npy,1,0,"[0.3929900527000427, -0.12313656508922577]","[0.6262416243553162, 0.3737584054470062]",0.3737584054470062
00040838.npy,1,0,"[0.32937318086624146, 0.27280640602111816]","[0.5141379237174988, 0.4858620762825012]",0.4858620762825012
00044595.npy,1,1,"[0.04308435320854187, 0.30104029178619385]","[0.43586626648902893, 0.5641337633132935]",0.5641337633132935
00040708.npy,1,0,"[0.3197733759880066, -0.10436253994703293]","[0.6044724583625793, 0.3955274820327759]",0.3955274820327759
00030422.npy,1,0,"[0.2503376305103302, -0.0735105648636818]","[0.580261766910553, 0.41973820328712463]",0.41973820328712463
00037027.npy,1,1,"[-0.9346524477005005, 0.7931053638458252]","[0.15087459981441498, 0.8491253852844238]",0.8491253852844238
00022231.npy,0,0,"[0.03383101522922516, -0.03999924659729004]","[0.5184491872787476, 0.48155081272125244]",0.48155081272125244
00035290.npy,1,1,"[0.1296435296535492, 0.2765399217605591]","[0.4633418023586273, 0.5366581678390503]",0.5366581678390503
00040189.npy,1,1,"[-0.43817251920700073, 0.23222817480564117]","[0.33840712904930115, 0.6615929007530212]",0.6615929007530212
00020680.npy,0,0,"[0.40629422664642334, -0.053261056542396545]","[0.6129087209701538, 0.38709133863449097]",0.38709133863449097
00063243.npy,1,0,"[0.24547573924064636, 0.12430702149868011]","[0.530255138874054, 0.46974480152130127]",0.46974480152130127
00018856.npy,0,0,"[0.2779448330402374, -0.08422647416591644]","[0.5895659327507019, 0.4104340374469757]",0.4104340374469757
00011051.npy,1,1,"[-0.20444609224796295, 0.4256870150566101]","[0.3474803566932678, 0.6525195837020874]",0.6525195837020874
00036175.npy,1,0,"[0.3042767643928528, 0.095115527510643]","[0.5521004796028137, 0.4478994905948639]",0.4478994905948639
00034379.npy,0,1,"[0.0017901808023452759, 0.10897721350193024]","[0.47322890162467957, 0.5267711281776428]",0.5267711281776428
00043927.npy,1,1,"[-0.4969964623451233, 0.1431233435869217]","[0.3452194929122925, 0.6547805070877075]",0.6547805070877075
00044438.npy,1,1,"[0.06447143852710724, 0.4258180260658264]","[0.4106336236000061, 0.5893663763999939]",0.5893663763999939
00030352.npy,1,1,"[-0.3431374430656433, 0.3271193504333496]","[0.33843934535980225, 0.6615606546401978]",0.6615606546401978
00060482.npy,0,1,"[-0.7189515829086304, 0.054824098944664]","[0.3156628906726837, 0.6843370795249939]",0.6843370795249939
00035891.npy,1,0,"[0.36371996998786926, -0.016930416226387024]","[0.59402996301651, 0.40597003698349]",0.40597003698349
00055670.npy,0,1,"[-0.5661816596984863, 0.12601594626903534]","[0.33354437351226807, 0.6664556264877319]",0.6664556264877319
00069031.npy,1,1,"[-0.5740676522254944, 0.4928478002548218]","[0.25599008798599243, 0.7440098524093628]",0.7440098524093628
00019668.npy,0,0,"[0.08022613823413849, -0.02048015594482422]","[0.5251553058624268, 0.47484466433525085]",0.47484466433525085
00038078.npy,1,0,"[0.5740495920181274, 0.12131641805171967]","[0.611288845539093, 0.3887111246585846]",0.3887111246585846
00006630.npy,1,1,"[-0.11339755356311798, 0.050862476229667664]","[0.45902708172798157, 0.540972888469696]",0.540972888469696
00031803.npy,0,0,"[0.4725533723831177, 0.0307772159576416]","[0.6086821556091309, 0.39131784439086914]",0.39131784439086914
00059861.npy,0,1,"[-0.14679120481014252, 0.12394605576992035]","[0.43272608518600464, 0.5672739148139954]",0.5672739148139954
00041660.npy,1,0,"[-0.22380901873111725, -0.23925821483135223]","[0.5038622617721558, 0.496137797832489]",0.496137797832489
00026182.npy,0,1,"[-0.15974412858486176, 0.3530251979827881]","[0.37454456090927124, 0.6254554390907288]",0.6254554390907288
00064830.npy,0,1,"[-0.04451628029346466, 0.22531075775623322]","[0.4329495429992676, 0.5670504570007324]",0.5670504570007324
00068983.npy,1,1,"[-0.04931430518627167, 0.33334165811538696]","[0.40548646450042725, 0.5945135354995728]",0.5945135354995728
00037931.npy,1,0,"[0.3957737684249878, -0.0887608751654625]","[0.6188181042671204, 0.381181925535202]",0.381181925535202
00025993.npy,1,0,"[0.21874770522117615, -0.2728510797023773]","[0.6204829812049866, 0.3795170187950134]",0.3795170187950134
00008443.npy,1,1,"[-0.6639848947525024, 0.3658300042152405]","[0.26311996579170227, 0.7368800044059753]",0.7368800044059753
00032263.npy,1,0,"[0.44428855180740356, 0.012544229626655579]","[0.6062901020050049, 0.39370986819267273]",0.39370986819267273
00020518.npy,0,0,"[0.23052763938903809, -0.23284845054149628]","[0.6138147711753845, 0.3861852288246155]",0.3861852288246155
00040736.npy,1,0,"[0.34601354598999023, 0.1101936548948288]","[0.5586832761764526, 0.44131672382354736]",0.44131672382354736
00037581.npy,1,0,"[0.141804501414299, -0.05382657051086426]","[0.5487523674964905, 0.4512476325035095]",0.4512476325035095
00006590.npy,1,1,"[-0.12897340953350067, 0.30053502321243286]","[0.3942437171936035, 0.6057563424110413]",0.6057563424110413
00043284.npy,0,0,"[0.35330450534820557, -0.09152302891016006]","[0.6094087362289429, 0.39059126377105713]",0.39059126377105713
00041876.npy,0,0,"[0.10135582089424133, 0.04978810250759125]","[0.5128890872001648, 0.4871109127998352]",0.4871109127998352
00063943.npy,1,1,"[-0.3741295337677002, 0.23327670991420746]","[0.35265108942985535, 0.6473488807678223]",0.6473488807678223
00067033.npy,1,0,"[0.039125338196754456, -0.061888739466667175]","[0.5252320170402527, 0.47476792335510254]",0.47476792335510254
00014385.npy,0,0,"[0.46924734115600586, -0.01801323890686035]","[0.6194608807563782, 0.3805391192436218]",0.3805391192436218
00024895.npy,1,1,"[-0.5469618439674377, -0.27061206102371216]","[0.43134891986846924, 0.5686510801315308]",0.5686510801315308
00039901.npy,1,0,"[0.1644088178873062, 0.14304287731647491]","[0.5053412914276123, 0.4946587383747101]",0.4946587383747101
00012058.npy,1,1,"[-0.17458511888980865, 0.4087834358215332]","[0.35815784335136414, 0.6418421268463135]",0.6418421268463135
00036255.npy,1,1,"[0.004963770508766174, 0.4294133186340332]","[0.39545249938964844, 0.6045475006103516]",0.6045475006103516
00010016.npy,1,1,"[-0.3339650630950928, 0.14446823298931122]","[0.3826221823692322, 0.6173778772354126]",0.6173778772354126
00028109.npy,1,0,"[0.4386928081512451, -0.12543487548828125]","[0.6374070048332214, 0.3625929355621338]",0.3625929355621338
00041443.npy,1,1,"[-0.5214475989341736, -0.07814434915781021]","[0.3909541666507721, 0.6090458631515503]",0.6090458631515503
00066135.npy,1,1,"[-0.2953222990036011, 0.4507859945297241]","[0.32166987657546997, 0.67833012342453]",0.67833012342453
00018889.npy,0,0,"[0.11000083386898041, -0.07462012767791748]","[0.5460245609283447, 0.4539754092693329]",0.4539754092693329
00012499.npy,1,1,"[0.06078439950942993, 0.32832491397857666]","[0.43351101875305176, 0.566489040851593]",0.566489040851593
00064541.npy,0,1,"[-0.201033815741539, 0.11513091623783112]","[0.4216107130050659, 0.5783892869949341]",0.5783892869949341
00035834.npy,0,1,"[0.0074615925550460815, 0.07300187647342682]","[0.4836207628250122, 0.516379177570343]",0.516379177570343
00064514.npy,0,1,"[0.15037745237350464, 0.3703256845474243]","[0.4452335834503174, 0.5547664761543274]",0.5547664761543274
00007640.npy,1,1,"[-0.31653738021850586, 0.02997496724128723]","[0.4142284393310547, 0.5857715606689453]",0.5857715606689453
00036498.npy,1,0,"[0.3589544892311096, 0.2617124915122986]","[0.5242913365364075, 0.47570863366127014]",0.47570863366127014
00062409.npy,1,1,"[-0.3076242208480835, 0.3301927447319031]","[0.3457401692867279, 0.6542598009109497]",0.6542598009109497
00041904.npy,1,1,"[-0.09516708552837372, 0.2385607808828354]","[0.41733384132385254, 0.5826660990715027]",0.5826660990715027
00014249.npy,0,0,"[0.29952624440193176, -0.10367636382579803]","[0.5994569063186646, 0.40054312348365784]",0.40054312348365784
00040831.npy,0,0,"[0.5500426292419434, -0.17379485070705414]","[0.6734515428543091, 0.3265484869480133]",0.3265484869480133
00019694.npy,0,1,"[-0.1547275334596634, -0.07393353432416916]","[0.47981247305870056, 0.520187497138977]",0.520187497138977
00062602.npy,1,1,"[-0.7984969615936279, 0.38389497995376587]","[0.23462241888046265, 0.7653775811195374]",0.7653775811195374
00055568.npy,0,1,"[-0.18214352428913116, 0.17466013133525848]","[0.4117335081100464, 0.5882664918899536]",0.5882664918899536
00021681.npy,0,0,"[0.23027977347373962, -0.19620586931705475]","[0.6050341725349426, 0.39496585726737976]",0.39496585726737976
00058723.npy,1,0,"[0.1352851390838623, 0.11426283419132233]","[0.505255401134491, 0.4947446286678314]",0.4947446286678314
00003451.npy,0,0,"[0.26722222566604614, -0.12488224357366562]","[0.5967891812324524, 0.4032107889652252]",0.4032107889652252
00027015.npy,0,1,"[-0.008931174874305725, 0.15929387509822845]","[0.45804262161254883, 0.5419573783874512]",0.5419573783874512
00067903.npy,1,1,"[-0.11424829065799713, 0.3280218839645386]","[0.39120015501976013, 0.6087998151779175]",0.6087998151779175
00058230.npy,0,1,"[-0.17529235780239105, 0.06430558860301971]","[0.44038546085357666, 0.5596145987510681]",0.5596145987510681
00041052.npy,1,0,"[0.03341315686702728, 0.009065806865692139]","[0.506086528301239, 0.493913471698761]",0.493913471698761
00017583.npy,0,0,"[0.3171798586845398, 0.28909605741500854]","[0.5070204734802246, 0.492979496717453]",0.492979496717453
00060378.npy,0,1,"[-0.9735102653503418, 0.21560288965702057]","[0.2334176003932953, 0.7665824294090271]",0.7665824294090271
00062134.npy,1,1,"[-0.7317730188369751, 0.5605769753456116]","[0.2154553234577179, 0.7845447063446045]",0.7845447063446045
00043858.npy,1,1,"[-0.3836941719055176, 0.6533684730529785]","[0.26171714067459106, 0.7382828593254089]",0.7382828593254089
00021876.npy,0,0,"[0.3085130751132965, 0.05667315423488617]","[0.5626292824745178, 0.4373706877231598]",0.4373706877231598
00013992.npy,1,1,"[-0.4885972738265991, 0.33232778310775757]","[0.30556732416152954, 0.6944326758384705]",0.6944326758384705
00026145.npy,0,0,"[0.24210290610790253, 0.07935811579227448]","[0.5405966639518738, 0.4594033658504486]",0.4594033658504486
00055677.npy,1,1,"[-0.42911720275878906, -0.1562635451555252]","[0.4322066605091095, 0.5677933096885681]",0.5677933096885681
00064427.npy,0,0,"[0.20807039737701416, 0.10069592297077179]","[0.5268178582191467, 0.4731821119785309]",0.4731821119785309
00024405.npy,1,1,"[-0.5241655707359314, -0.25801771879196167]","[0.43385303020477295, 0.566146969795227]",0.566146969795227
00008731.npy,1,1,"[-0.7888994216918945, 0.723652184009552]","[0.18056096136569977, 0.8194390535354614]",0.8194390535354614
00060166.npy,1,0,"[0.146879181265831, -0.23477202653884888]","[0.5942713022232056, 0.4057287275791168]",0.4057287275791168
00027498.npy,0,1,"[-0.8984553813934326, 0.08028246462345123]","[0.2731423079967499, 0.7268577218055725]",0.7268577218055725
00010079.npy,0,1,"[-0.04890049993991852, -0.031697794795036316]","[0.495699405670166, 0.504300594329834]",0.504300594329834
00022101.npy,0,0,"[0.015806376934051514, -0.24466940760612488]","[0.5647532343864441, 0.4352467656135559]",0.4352467656135559
00040428.npy,1,0,"[0.05009728670120239, -0.09462303668260574]","[0.5361170768737793, 0.4638829529285431]",0.4638829529285431
00032969.npy,0,0,"[0.4357178509235382, -0.0584234744310379]","[0.621081531047821, 0.37891846895217896]",0.37891846895217896
00057853.npy,1,1,"[-0.13998128473758698, 0.011397764086723328]","[0.46222734451293945, 0.5377726554870605]",0.5377726554870605
00055622.npy,1,1,"[-1.2562178373336792, 0.11145637929439545]","[0.20299586653709412, 0.7970041632652283]",0.7970041632652283
00019563.npy,0,1,"[0.028030231595039368, 0.21244530379772186]","[0.4540264308452606, 0.545973539352417]",0.545973539352417
00063092.npy,1,1,"[-0.24212725460529327, 0.10310949385166168]","[0.4145379960536957, 0.5854620337486267]",0.5854620337486267
00009875.npy,1,1,"[-0.7543334364891052, 0.7327067852020264]","[0.184366375207901, 0.8156335949897766]",0.8156335949897766
00019444.npy,1,0,"[0.2768126130104065, -0.30183103680610657]","[0.640755295753479, 0.35924476385116577]",0.35924476385116577
00068681.npy,1,1,"[-0.4180084466934204, 0.7617889642715454]","[0.23508863151073456, 0.764911413192749]",0.764911413192749
00057750.npy,0,1,"[-0.23436878621578217, 0.3967900276184082]","[0.34724780917167664, 0.652752161026001]",0.652752161026001
00004975.npy,1,1,"[-0.13741420209407806, 0.13178415596485138]","[0.43310391902923584, 0.5668960809707642]",0.5668960809707642
00039551.npy,1,0,"[0.10905565321445465, 0.06992752850055695]","[0.509780764579773, 0.49021920561790466]",0.49021920561790466
00014066.npy,1,0,"[0.10504162311553955, -0.1259869933128357]","[0.5575016140937805, 0.4424983859062195]",0.4424983859062195
00010434.npy,1,1,"[-0.42696964740753174, 0.43965739011764526]","[0.29595664143562317, 0.7040433883666992]",0.7040433883666992
00058357.npy,1,0,"[0.15797917544841766, 0.007196515798568726]","[0.5376244187355042, 0.46237558126449585]",0.46237558126449585
00030626.npy,1,0,"[0.2798529863357544, 0.015768304467201233]","[0.5656400918960571, 0.4343598484992981]",0.4343598484992981
00034780.npy,0,0,"[0.2864835262298584, -0.02824738621711731]","[0.5780395865440369, 0.42196038365364075]",0.42196038365364075
00037966.npy,1,0,"[0.29586073756217957, 0.02622199058532715]","[0.5670042037963867, 0.4329957664012909]",0.4329957664012909
00066833.npy,1,1,"[-0.1858828216791153, 0.885953426361084]","[0.2550540268421173, 0.7449460029602051]",0.7449460029602051
00041355.npy,1,0,"[0.29798397421836853, 0.1609368473291397]","[0.5342082381248474, 0.4657917618751526]",0.4657917618751526
00067744.npy,1,0,"[0.27346640825271606, -0.1405499279499054]","[0.6020504832267761, 0.3979494571685791]",0.3979494571685791
00015000.npy,0,0,"[0.47251060605049133, 0.030493080615997314]","[0.6087396740913391, 0.3912603557109833]",0.3912603557109833
00059266.npy,1,0,"[0.24808019399642944, -0.10274648666381836]","[0.5868179798126221, 0.41318196058273315]",0.41318196058273315
00020219.npy,0,1,"[-0.42748457193374634, 0.6558012366294861]","[0.25288471579551697, 0.7471152544021606]",0.7471152544021606
00008169.npy,1,1,"[-0.740085780620575, 0.3958502411842346]","[0.24306727945804596, 0.7569326758384705]",0.7569326758384705
00026161.npy,0,0,"[0.2737409472465515, 0.025150001049041748]","[0.561829686164856, 0.4381703734397888]",0.4381703734397888
00062899.npy,1,1,"[-0.19772683084011078, 0.3600459694862366]","[0.36406296491622925, 0.6359370350837708]",0.6359370350837708
00028287.npy,0,0,"[0.19371840357780457, -0.2932038903236389]","[0.6193811297416687, 0.3806188404560089]",0.3806188404560089
00059691.npy,0,1,"[-0.4136008024215698, 0.5027734041213989]","[0.28569725155830383, 0.7143027782440186]",0.7143027782440186
00034736.npy,1,0,"[0.13868075609207153, -0.08571867644786835]","[0.5558655858039856, 0.44413435459136963]",0.44413435459136963
00037462.npy,1,0,"[0.27937018871307373, -0.024006828665733337]","[0.5752678513526917, 0.42473214864730835]",0.42473214864730835
00058309.npy,1,1,"[0.04879719018936157, 0.15852497518062592]","[0.47259554266929626, 0.5274044275283813]",0.5274044275283813
00031788.npy,0,1,"[-0.19125474989414215, 0.24769888818264008]","[0.3919903337955475, 0.6080096364021301]",0.6080096364021301
00060287.npy,1,0,"[0.265738844871521, -0.00978320837020874]","[0.568448007106781, 0.4315519332885742]",0.4315519332885742
00040289.npy,0,0,"[0.11238297820091248, -0.21273818612098694]","[0.5805718302726746, 0.41942816972732544]",0.41942816972732544
00003988.npy,1,1,"[-1.3098286390304565, 1.1682162284851074]","[0.0774117112159729, 0.9225882887840271]",0.9225882887840271
00027769.npy,0,0,"[-0.011878147721290588, -0.1944149136543274]","[0.5455079078674316, 0.45449212193489075]",0.45449212193489075
00004601.npy,1,0,"[0.06733348965644836, -0.09955397993326187]","[0.5416252613067627, 0.4583747088909149]",0.4583747088909149
00006827.npy,0,0,"[0.3197484016418457, 0.03353013098239899]","[0.5710700750350952, 0.4289299547672272]",0.4289299547672272
00043214.npy,0,0,"[0.3115804195404053, -0.04711166024208069]","[0.5887238383293152, 0.4112762212753296]",0.4112762212753296
00068523.npy,1,1,"[-0.3991241455078125, 0.8023520708084106]","[0.23121270537376404, 0.7687873244285583]",0.7687873244285583
00017983.npy,0,1,"[-0.37355130910873413, 0.4249700903892517]","[0.31034189462661743, 0.6896581053733826]",0.6896581053733826
00055769.npy,0,1,"[-0.8083606958389282, 0.18212683498859406]","[0.27081578969955444, 0.7291842103004456]",0.7291842103004456
00040752.npy,1,0,"[0.20834580063819885, 0.02648031711578369]","[0.545341432094574, 0.45465850830078125]",0.45465850830078125
00062622.npy,0,1,"[-0.2697603702545166, -0.20219556987285614]","[0.4831152558326721, 0.5168848037719727]",0.5168848037719727
00034782.npy,1,0,"[0.23642820119857788, -0.2487437129020691]","[0.6189684271812439, 0.3810316026210785]",0.3810316026210785
00055354.npy,0,0,"[-0.21379847824573517, -0.3075874149799347]","[0.5234300494194031, 0.47656992077827454]",0.47656992077827454
00013704.npy,1,1,"[-0.028095915913581848, 0.26130998134613037]","[0.4281493127346039, 0.5718506574630737]",0.5718506574630737
00013694.npy,1,1,"[-0.36163103580474854, 0.4054443836212158]","[0.3171120882034302, 0.6828879117965698]",0.6828879117965698
00006219.npy,0,0,"[0.4826236963272095, -0.006659179925918579]","[0.6199374794960022, 0.3800625205039978]",0.3800625205039978
00007020.npy,0,0,"[-0.06675149500370026, -0.0914192646741867]","[0.5061666369438171, 0.49383336305618286]",0.49383336305618286
00017630.npy,0,1,"[0.012184664607048035, 0.056209221482276917]","[0.48899564146995544, 0.5110043287277222]",0.5110043287277222
00059461.npy,1,0,"[0.36376675963401794, -0.00046625733375549316]","[0.5900647044181824, 0.40993523597717285]",0.40993523597717285
00055806.npy,1,1,"[-0.4845520853996277, 0.06702958047389984]","[0.36549752950668335, 0.6345024704933167]",0.6345024704933167
00066389.npy,1,1,"[-0.03443466126918793, -0.004568725824356079]","[0.4925340712070465, 0.5074659585952759]",0.5074659585952759
00066884.npy,1,1,"[-0.12407161295413971, 0.28338927030563354]","[0.3995211124420166, 0.6004788875579834]",0.6004788875579834
00031789.npy,0,1,"[-0.2223983258008957, -0.0769706517457962]","[0.4637070596218109, 0.5362929701805115]",0.5362929701805115
00026121.npy,0,0,"[0.44511765241622925, 0.006480798125267029]","[0.6079341769218445, 0.3920658528804779]",0.3920658528804779
00013637.npy,1,1,"[-0.9365893602371216, 0.6732941269874573]","[0.16660478711128235, 0.83339524269104]",0.83339524269104
00006577.npy,0,0,"[0.057209089398384094, -0.15183597803115845]","[0.552071750164032, 0.44792822003364563]",0.44792822003364563
00026996.npy,0,0,"[0.19954225420951843, 0.0807037502527237]","[0.5296747088432312, 0.4703252911567688]",0.4703252911567688
00057730.npy,0,1,"[-0.5125284790992737, 0.6144018769264221]","[0.24472804367542267, 0.7552719712257385]",0.7552719712257385
00057871.npy,0,1,"[-0.5534795522689819, 0.02762584388256073]","[0.35867828130722046, 0.6413217186927795]",0.6413217186927795
00063505.npy,1,1,"[-0.5928420424461365, 0.506456732749939]","[0.24987129867076874, 0.7501286864280701]",0.7501286864280701
00044568.npy,1,1,"[-0.36412131786346436, 0.19772930443286896]","[0.36311936378479004, 0.63688063621521]",0.63688063621521
00059210.npy,1,0,"[0.07835148274898529, -0.21653036773204803]","[0.5731908679008484, 0.426809161901474]",0.426809161901474
00033350.npy,1,0,"[0.0777367502450943, -0.05670008063316345]","[0.5335586667060852, 0.4664413332939148]",0.4664413332939148
00034708.npy,0,1,"[-0.4368903636932373, 0.39030134677886963]","[0.3042391836643219, 0.6957607865333557]",0.6957607865333557
00063036.npy,1,0,"[0.23967353999614716, -0.13754482567310333]","[0.5932020545005798, 0.40679797530174255]",0.40679797530174255
00067547.npy,1,0,"[0.09094470739364624, 0.056659236550331116]","[0.5085705518722534, 0.49142947793006897]",0.49142947793006897
00021018.npy,0,0,"[0.13206391036510468, 0.044113799929618835]","[0.5219733715057373, 0.4780266582965851]",0.4780266582965851
00014800.npy,1,0,"[0.2900574803352356, 0.09293963015079498]","[0.5491204857826233, 0.4508795142173767]",0.4508795142173767
00024221.npy,1,1,"[-0.9852908849716187, -0.2334325909614563]","[0.32041653990745544, 0.6795834898948669]",0.6795834898948669
00041792.npy,1,1,"[-0.19424934685230255, -0.16119563579559326]","[0.49173733592033386, 0.5082626938819885]",0.5082626938819885
00034628.npy,1,1,"[-0.5846443176269531, 0.15887458622455597]","[0.3222351372241974, 0.677764892578125]",0.677764892578125
00007393.npy,1,1,"[-0.3426916003227234, 0.26568979024887085]","[0.35242852568626404, 0.6475715041160583]",0.6475715041160583
00017570.npy,1,0,"[0.3483884334564209, 0.07840864360332489]","[0.5670879483222961, 0.43291205167770386]",0.43291205167770386
00043381.npy,1,0,"[0.10349443554878235, 0.0769646018743515]","[0.5066320896148682, 0.49336791038513184]",0.49336791038513184
00040375.npy,1,1,"[-0.010112449526786804, 0.20789198577404022]","[0.44571372866630554, 0.5542862415313721]",0.5542862415313721
00058341.npy,1,0,"[0.1105397641658783, -0.05235514044761658]","[0.5406339168548584, 0.459366112947464]",0.459366112947464
00011114.npy,0,0,"[-0.014043495059013367, -0.05056925117969513]","[0.5091304183006287, 0.4908696115016937]",0.4908696115016937
00026152.npy,0,1,"[-0.3504512310028076, 0.04087883234024048]","[0.40339717268943787, 0.5966027975082397]",0.5966027975082397
00008195.npy,0,0,"[0.10726788640022278, -0.015377059578895569]","[0.5306228399276733, 0.4693771302700043]",0.4693771302700043
00021276.npy,0,0,"[0.3297727406024933, 0.010284170508384705]","[0.5791996121406555, 0.4208003580570221]",0.4208003580570221
00006431.npy,0,0,"[0.16123640537261963, 0.05722139775753021]","[0.5259803533554077, 0.4740196764469147]",0.4740196764469147
00005126.npy,1,1,"[-0.1259012669324875, -0.11831676959991455]","[0.49810388684272766, 0.50189608335495]",0.50189608335495
00026229.npy,0,0,"[0.31166979670524597, 0.05424876511096954]","[0.5640022158622742, 0.43599778413772583]",0.43599778413772583
00012356.npy,1,1,"[-0.17358486354351044, 0.49788224697113037]","[0.3381684124469757, 0.6618315577507019]",0.6618315577507019
00034347.npy,0,1,"[0.10960143804550171, 0.11181430518627167]","[0.4994467496871948, 0.5005531907081604]",0.5005531907081604
00040421.npy,0,0,"[0.060498639941215515, -0.06448058784008026]","[0.5312042236328125, 0.4687958061695099]",0.4687958061695099
00026457.npy,0,1,"[-0.2582550048828125, 0.012913733720779419]","[0.43262022733688354, 0.5673797726631165]",0.5673797726631165
00005116.npy,1,1,"[-0.5514341592788696, 0.2765226364135742]","[0.30407729744911194, 0.6959227323532104]",0.6959227323532104
00021087.npy,0,0,"[0.08403068780899048, -0.10936165601015091]","[0.5481979846954346, 0.4518020451068878]",0.4518020451068878
00042126.npy,1,1,"[-0.014930292963981628, 0.03795991837978363]","[0.4867805540561676, 0.5132194757461548]",0.5132194757461548
00062273.npy,1,1,"[-0.5635957717895508, 0.5325099229812622]","[0.2504703104496002, 0.7495297193527222]",0.7495297193527222
00066836.npy,1,1,"[-0.2605627775192261, -0.23846304416656494]","[0.49447527527809143, 0.5055246949195862]",0.5055246949195862
00027561.npy,0,0,"[0.2516433894634247, -0.05623306334018707]","[0.5763668417930603, 0.4236331880092621]",0.4236331880092621
00038223.npy,0,0,"[0.42252761125564575, -0.11851098388433456]","[0.6320539712905884, 0.3679460287094116]",0.3679460287094116
00059261.npy,0,1,"[-0.24235551059246063, 0.27390968799591064]","[0.3737259805202484, 0.626274049282074]",0.626274049282074
00067781.npy,1,0,"[0.32086434960365295, 0.13072584569454193]","[0.5473918914794922, 0.45260804891586304]",0.45260804891586304
00010115.npy,1,1,"[-0.31500738859176636, 0.22482435405254364]","[0.36822670698165894, 0.6317732930183411]",0.6317732930183411
00067828.npy,1,1,"[-0.15841878950595856, 0.4725707769393921]","[0.347286194562912, 0.6527138352394104]",0.6527138352394104
00034189.npy,1,1,"[-0.04483272135257721, 0.17094777524471283]","[0.4462631940841675, 0.5537368059158325]",0.5537368059158325
00017946.npy,0,1,"[-0.22758232057094574, 0.045109331607818604]","[0.4322464168071747, 0.5677535533905029]",0.5677535533905029
00040020.npy,0,1,"[-0.09424169361591339, 0.08903540670871735]","[0.45430853962898254, 0.5456914305686951]",0.5456914305686951
00060274.npy,0,0,"[-0.1493474394083023, -0.18011069297790527]","[0.5076901912689209, 0.4923098087310791]",0.4923098087310791
00064857.npy,0,1,"[-0.029265955090522766, 0.037249818444252014]","[0.4833771586418152, 0.51662278175354]",0.51662278175354
00066215.npy,1,1,"[0.049393340945243835, 0.2782747745513916]","[0.44302815198898315, 0.5569718480110168]",0.5569718480110168
00036516.npy,1,1,"[0.13554753363132477, 0.5859069228172302]","[0.38927534222602844, 0.610724687576294]",0.610724687576294
00012602.npy,1,0,"[0.1486261487007141, -0.03361047804355621]","[0.545433521270752, 0.4545665383338928]",0.4545665383338928
00036278.npy,1,0,"[0.1358608454465866, 0.023129791021347046]","[0.5281529426574707, 0.4718470871448517]",0.4718470871448517
00021888.npy,1,0,"[0.17536485195159912, -0.04789741337299347]","[0.5555848479270935, 0.4444151222705841]",0.4444151222705841
00008569.npy,1,1,"[-0.5796679854393005, 0.31875306367874146]","[0.28937509655952454, 0.7106249332427979]",0.7106249332427979
