crop_file,true_label,pred_label,logits,softmax,goodness
00055313.npy,0,1,"[-0.41253626346588135, -0.314121276140213]","[0.4754160940647125, 0.5245838761329651]",0.5245838761329651
00057764.npy,1,0,"[-0.2353663444519043, -0.2948877215385437]","[0.5148759484291077, 0.48512405157089233]",0.48512405157089233
00062509.npy,0,1,"[-0.39446821808815, 0.4815344512462616]","[0.2940068244934082, 0.7059931755065918]",0.7059931755065918
00040147.npy,0,1,"[-0.6510635018348694, -0.2965153753757477]","[0.4122799336910248, 0.5877200365066528]",0.5877200365066528
00032856.npy,1,0,"[-0.01718321442604065, -0.0929168090224266]","[0.518924355506897, 0.481075644493103]",0.481075644493103
00036059.npy,1,1,"[-0.6596737504005432, -0.21718791127204895]","[0.39114880561828613, 0.6088511943817139]",0.6088511943817139
00043947.npy,1,1,"[-0.46986687183380127, -0.4040403962135315]","[0.4835492968559265, 0.5164506435394287]",0.5164506435394287
00043519.npy,1,1,"[0.16624625027179718, 0.4181593358516693]","[0.43735271692276, 0.5626473426818848]",0.5626473426818848
00033307.npy,1,1,"[-0.41141456365585327, 0.496689110994339]","[0.28738802671432495, 0.712611973285675]",0.712611973285675
00059743.npy,0,1,"[-0.546798586845398, -0.3040083646774292]","[0.43959885835647583, 0.5604011416435242]",0.5604011416435242
00038690.npy,1,1,"[-0.8399280309677124, 0.12202426046133041]","[0.2764874994754791, 0.7235125303268433]",0.7235125303268433
00042097.npy,1,1,"[-0.6984890699386597, -0.3869362771511078]","[0.4227357804775238, 0.5772642493247986]",0.5772642493247986
00067631.npy,0,1,"[-0.11270324885845184, 0.03394041210412979]","[0.4634046256542206, 0.536595344543457]",0.536595344543457
00011857.npy,1,1,"[-0.4957723021507263, -0.09150002151727676]","[0.40028631687164307, 0.5997136831283569]",0.5997136831283569
00001892.npy,1,1,"[-0.2230379730463028, 0.24651601910591125]","[0.3847218155860901, 0.6152781844139099]",0.6152781844139099
00042316.npy,1,1,"[-0.842583954334259, 0.09652332216501236]","[0.2810807228088379, 0.7189193367958069]",0.7189193367958069
00064521.npy,0,1,"[-0.7572427988052368, -0.08920995146036148]","[0.3389374613761902, 0.661062479019165]",0.661062479019165
00043466.npy,1,1,"[-0.4187390208244324, 0.07904954999685287]","[0.3780604898929596, 0.621939480304718]",0.621939480304718
00003696.npy,1,0,"[-0.3389686942100525, -0.3821553885936737]","[0.510794997215271, 0.489205002784729]",0.489205002784729
00069021.npy,1,0,"[-0.25569379329681396, -0.3330163061618805]","[0.5193210244178772, 0.4806790053844452]",0.4806790053844452
00040472.npy,1,1,"[-0.21787738800048828, -0.031110912561416626]","[0.45344361662864685, 0.5465563535690308]",0.5465563535690308
00038143.npy,1,1,"[-0.5520091652870178, 0.4300982654094696]","[0.27247384190559387, 0.7275261878967285]",0.7275261878967285
00038493.npy,1,1,"[-0.42460888624191284, 0.2889217734336853]","[0.3288191556930542, 0.6711808443069458]",0.6711808443069458
00065023.npy,0,1,"[0.0352616012096405, 0.3944016993045807]","[0.411167711019516, 0.5888322591781616]",0.5888322591781616
00059084.npy,1,1,"[-0.5289486646652222, -0.2121390849351883]","[0.42145347595214844, 0.5785465240478516]",0.5785465240478516
00051328.npy,0,1,"[-0.5162596106529236, -0.15603569149971008]","[0.4109053611755371, 0.5890946388244629]",0.5890946388244629
00032386.npy,0,1,"[-0.24560731649398804, 0.24279379844665527]","[0.3802703022956848, 0.6197296977043152]",0.6197296977043152
00036670.npy,1,1,"[-0.5224457383155823, 0.011814773082733154]","[0.3695237636566162, 0.6304762959480286]",0.6304762959480286
00061867.npy,1,1,"[-0.526361882686615, -0.34815672039985657]","[0.45556625723838806, 0.5444337725639343]",0.5444337725639343
00039817.npy,1,1,"[-0.6331475377082825, 0.05273988097906113]","[0.3349485695362091, 0.6650514602661133]",0.6650514602661133
00052729.npy,0,1,"[-0.19631022214889526, -0.04991941154003143]","[0.46346747875213623, 0.536532461643219]",0.536532461643219
00041236.npy,1,1,"[-0.48108869791030884, 0.3241920471191406]","[0.3088970482349396, 0.691102921962738]",0.691102921962738
00008465.npy,1,1,"[-0.599941074848175, 0.260785311460495]","[0.29718759655952454, 0.7028123736381531]",0.7028123736381531
00052107.npy,1,1,"[-0.321053147315979, 0.027702756226062775]","[0.4136841297149658, 0.5863158702850342]",0.5863158702850342
00033287.npy,1,1,"[-0.3603495955467224, -0.07397447526454926]","[0.42889153957366943, 0.5711084604263306]",0.5711084604263306
00036948.npy,1,1,"[-0.09618373215198517, -0.012838542461395264]","[0.47917574644088745, 0.5208242535591125]",0.5208242535591125
00059981.npy,1,1,"[-0.5399107336997986, -0.007063359022140503]","[0.36985301971435547, 0.6301469802856445]",0.6301469802856445
00035601.npy,0,1,"[-0.785058856010437, -0.15847501158714294]","[0.3482855558395386, 0.6517144441604614]",0.6517144441604614
00036845.npy,1,1,"[-0.23622435331344604, 0.21499302983283997]","[0.38907137513160706, 0.6109286546707153]",0.6109286546707153
00040721.npy,1,1,"[-0.8804938197135925, -0.5105563402175903]","[0.40855613350868225, 0.5914438366889954]",0.5914438366889954
00063940.npy,1,1,"[0.07212549448013306, 0.07340701669454575]","[0.4996796250343323, 0.5003203749656677]",0.5003203749656677
00059012.npy,1,1,"[-0.368452787399292, 0.19172978401184082]","[0.36350521445274353, 0.6364948153495789]",0.6364948153495789
00043468.npy,1,1,"[-0.6655616760253906, 0.42133668065071106]","[0.2522028088569641, 0.7477971911430359]",0.7477971911430359
00032067.npy,0,1,"[-0.5266475677490234, -0.22403205931186676]","[0.4249182343482971, 0.5750817656517029]",0.5750817656517029
00055672.npy,1,1,"[-0.5327253937721252, -0.049996268004179]","[0.38160789012908936, 0.6183921098709106]",0.6183921098709106
00068426.npy,1,1,"[-0.6054028868675232, 0.4464910924434662]","[0.25886157155036926, 0.7411384582519531]",0.7411384582519531
00038156.npy,1,1,"[-0.23613570630550385, 0.16503369808197021]","[0.4010314345359802, 0.5989686250686646]",0.5989686250686646
00001764.npy,1,1,"[-0.12858426570892334, 0.11475423723459244]","[0.4394637644290924, 0.5605362057685852]",0.5605362057685852
00057407.npy,0,1,"[-0.23044322431087494, 0.06802544742822647]","[0.4259318709373474, 0.5740681290626526]",0.5740681290626526
00001194.npy,1,1,"[-0.47479814291000366, -0.05792390555143356]","[0.3972649574279785, 0.6027350425720215]",0.6027350425720215
00057135.npy,1,1,"[-0.766836941242218, -0.20528234541416168]","[0.3631878197193146, 0.636812150478363]",0.636812150478363
00004822.npy,1,1,"[-0.3430364727973938, 0.0874459370970726]","[0.39401113986968994, 0.6059888601303101]",0.6059888601303101
00052845.npy,1,1,"[-0.5644088387489319, 0.21696436405181885]","[0.3140240013599396, 0.685975968837738]",0.685975968837738
00036569.npy,1,1,"[-0.30604061484336853, -0.1472930610179901]","[0.46039626002311707, 0.5396037697792053]",0.5396037697792053
00056738.npy,1,1,"[-0.3741106688976288, 0.18011832237243652]","[0.36488378047943115, 0.6351161599159241]",0.6351161599159241
00065225.npy,0,1,"[-0.4730232357978821, -0.4584991931915283]","[0.49636906385421753, 0.5036309361457825]",0.5036309361457825
00051524.npy,1,1,"[-1.011635661125183, -0.27834153175354004]","[0.32447224855422974, 0.6755277514457703]",0.6755277514457703
00052756.npy,1,1,"[-0.5151580572128296, -0.17107556760311127]","[0.4148181676864624, 0.5851818919181824]",0.5851818919181824
00035268.npy,1,1,"[-0.8262138962745667, -0.3141351640224457]","[0.37470632791519165, 0.6252936124801636]",0.6252936124801636
00067980.npy,1,1,"[0.1681375950574875, 0.2555297613143921]","[0.4781658351421356, 0.521834135055542]",0.521834135055542
00033532.npy,1,1,"[-0.2122020721435547, 0.2819140553474426]","[0.3789243996143341, 0.6210756301879883]",0.6210756301879883
00007001.npy,1,1,"[-0.5974009037017822, 0.2950526475906372]","[0.29060378670692444, 0.709396243095398]",0.709396243095398
00043776.npy,1,1,"[-0.4928857088088989, -0.16274133324623108]","[0.41820549964904785, 0.5817945003509521]",0.5817945003509521
00062476.npy,0,1,"[-0.39773428440093994, -0.09824714064598083]","[0.4256828725337982, 0.5743170976638794]",0.5743170976638794
00011081.npy,1,1,"[-0.7073574662208557, -0.33386215567588806]","[0.4076967239379883, 0.5923032760620117]",0.5923032760620117
00006852.npy,0,1,"[-0.5679705739021301, 0.2180415689945221]","[0.313025563955307, 0.6869744062423706]",0.6869744062423706
00003634.npy,1,1,"[-0.5022966265678406, -0.006496064364910126]","[0.37852805852890015, 0.6214719414710999]",0.6214719414710999
00061542.npy,0,1,"[-0.42835724353790283, 0.31186532974243164]","[0.32295548915863037, 0.6770445108413696]",0.6770445108413696
00055807.npy,0,1,"[-0.43753254413604736, -0.04043291509151459]","[0.40200939774513245, 0.5979906320571899]",0.5979906320571899
00011775.npy,1,1,"[-0.017145752906799316, 0.5729798078536987]","[0.35660606622695923, 0.6433939933776855]",0.6433939933776855
00057299.npy,1,1,"[-1.094367504119873, -0.38586539030075073]","[0.329929918050766, 0.6700701117515564]",0.6700701117515564
00004905.npy,1,1,"[-1.1353766918182373, 0.13367044925689697]","[0.2194204181432724, 0.7805796265602112]",0.7805796265602112
00067684.npy,1,1,"[-0.7027230858802795, -0.6091823577880859]","[0.47663185000419617, 0.5233681201934814]",0.5233681201934814
00035181.npy,0,1,"[-0.4241558909416199, 0.1306057870388031]","[0.3647603690624237, 0.6352396011352539]",0.6352396011352539
00040408.npy,1,1,"[-0.5396678447723389, -0.15666984021663666]","[0.4054040312767029, 0.5945960283279419]",0.5945960283279419
00009529.npy,0,1,"[-0.4433329105377197, -0.342329740524292]","[0.4747706651687622, 0.5252293348312378]",0.5252293348312378
00066989.npy,1,1,"[-0.18189020454883575, -0.04454401135444641]","[0.4657173454761505, 0.5342826843261719]",0.5342826843261719
00001189.npy,1,1,"[-0.653327226638794, 0.24179625511169434]","[0.2900536358356476, 0.70994633436203]",0.70994633436203
00043855.npy,1,1,"[-0.22750544548034668, 0.5152915120124817]","[0.3223928213119507, 0.6776071786880493]",0.6776071786880493
00013475.npy,1,1,"[-0.3168511688709259, 0.5632624626159668]","[0.293154239654541, 0.706845760345459]",0.706845760345459
00002161.npy,1,0,"[-0.32449376583099365, -0.3460991084575653]","[0.505401074886322, 0.4945988655090332]",0.4945988655090332
00065149.npy,1,1,"[-0.14456751942634583, -0.01069040596485138]","[0.4665806293487549, 0.5334193110466003]",0.5334193110466003
00017782.npy,0,1,"[-0.4075932502746582, 0.30484792590141296]","[0.3290596306324005, 0.6709403395652771]",0.6709403395652771
00005892.npy,1,1,"[-0.5230312347412109, 0.20859885215759277]","[0.3248371183872223, 0.6751628518104553]",0.6751628518104553
00021111.npy,1,1,"[-0.10871455073356628, 0.13305124640464783]","[0.4398512542247772, 0.5601487755775452]",0.5601487755775452
00013751.npy,0,1,"[-0.9671412706375122, 0.017762459814548492]","[0.2719198763370514, 0.728080153465271]",0.728080153465271
00034662.npy,0,1,"[-0.4395434856414795, 0.3142399191856384]","[0.31999748945236206, 0.6800025701522827]",0.6800025701522827
00033681.npy,1,1,"[-0.07994256168603897, 0.37959161400794983]","[0.3870963454246521, 0.6129036545753479]",0.6129036545753479
00062253.npy,0,1,"[-0.359824001789093, -0.28625282645225525]","[0.48161548376083374, 0.5183845162391663]",0.5183845162391663
00010622.npy,0,1,"[-1.0133581161499023, -0.040934234857559204]","[0.2743976414203644, 0.725602388381958]",0.725602388381958
00033284.npy,1,1,"[-0.4636816382408142, 0.33941158652305603]","[0.3093642592430115, 0.6906357407569885]",0.6906357407569885
00066673.npy,1,1,"[-0.2501910626888275, 0.6941968202590942]","[0.28001487255096436, 0.7199851274490356]",0.7199851274490356
00044418.npy,1,1,"[-0.8959376215934753, -0.1473364681005478]","[0.32112619280815125, 0.6788737773895264]",0.6788737773895264
00013260.npy,0,1,"[-0.3359188437461853, 0.20481228828430176]","[0.3680175244808197, 0.6319824457168579]",0.6319824457168579
00067091.npy,1,1,"[-0.3604404330253601, -0.31116586923599243]","[0.48768383264541626, 0.512316107749939]",0.512316107749939
00066551.npy,1,1,"[-0.3012860119342804, 0.09424150735139847]","[0.4023873507976532, 0.5976126194000244]",0.5976126194000244
00036014.npy,0,1,"[-0.7514591813087463, 0.1055220440030098]","[0.2979704439640045, 0.7020295262336731]",0.7020295262336731
00036425.npy,1,1,"[-0.5219677090644836, -0.09090116620063782]","[0.3938716948032379, 0.6061283349990845]",0.6061283349990845
00008812.npy,1,1,"[-0.7056941390037537, 0.07750784605741501]","[0.31363019347190857, 0.6863698363304138]",0.6863698363304138
00001371.npy,1,1,"[-0.6855348944664001, 0.30607807636260986]","[0.2705935835838318, 0.7294063568115234]",0.7294063568115234
00012923.npy,1,1,"[-0.503730297088623, -0.2518894076347351]","[0.4373704493045807, 0.5626295804977417]",0.5626295804977417
00032304.npy,1,1,"[-0.061934299767017365, 0.3368096947669983]","[0.40161415934562683, 0.5983858108520508]",0.5983858108520508
00057485.npy,1,1,"[-0.4830249547958374, -0.11868829280138016]","[0.4099101722240448, 0.5900897979736328]",0.5900897979736328
00002040.npy,1,1,"[-1.407359004020691, -0.31821298599243164]","[0.25177913904190063, 0.7482208609580994]",0.7482208609580994
00061610.npy,0,1,"[-0.29460567235946655, 0.4096892774105072]","[0.3308606743812561, 0.6691393256187439]",0.6691393256187439
00062284.npy,0,1,"[-0.6057289838790894, -0.18292319774627686]","[0.39584553241729736, 0.6041544675827026]",0.6041544675827026
00032674.npy,1,1,"[-0.16414572298526764, 0.26937684416770935]","[0.39328548312187195, 0.6067145466804504]",0.6067145466804504
00023349.npy,1,1,"[-0.550896942615509, -0.17090235650539398]","[0.4061282277107239, 0.5938718318939209]",0.5938718318939209
00040064.npy,0,1,"[-0.45491403341293335, -0.2723705768585205]","[0.45449042320251465, 0.5455095767974854]",0.5455095767974854
00034274.npy,0,1,"[-0.23355615139007568, 0.37481850385665894]","[0.3524300754070282, 0.6475699543952942]",0.6475699543952942
00065073.npy,0,1,"[-0.469839870929718, 0.577244222164154]","[0.25978541374206543, 0.7402145266532898]",0.7402145266532898
00002369.npy,1,1,"[-0.850300669670105, -0.43051832914352417]","[0.3965688645839691, 0.6034311652183533]",0.6034311652183533
00033341.npy,1,1,"[-0.16259126365184784, 0.019635729491710663]","[0.45456892251968384, 0.5454310774803162]",0.5454310774803162
00052478.npy,0,1,"[-0.4923880100250244, 0.265216201543808]","[0.3191666305065155, 0.6808333992958069]",0.6808333992958069
00019191.npy,0,1,"[-0.44303059577941895, 0.29661568999290466]","[0.32308149337768555, 0.6769185066223145]",0.6769185066223145
00005950.npy,1,1,"[-0.7166433930397034, -0.09856699407100677]","[0.35021907091140747, 0.6497809290885925]",0.6497809290885925
00062110.npy,1,1,"[-0.45255953073501587, -0.016913563013076782]","[0.3927789330482483, 0.6072210073471069]",0.6072210073471069
00000874.npy,1,1,"[-0.5972846746444702, -0.0722210705280304]","[0.3716689646244049, 0.6283310651779175]",0.6283310651779175
00020866.npy,1,1,"[-0.4064876437187195, 0.3431863784790039]","[0.320892333984375, 0.679107666015625]",0.679107666015625
00039237.npy,1,1,"[-0.7204906940460205, 0.2311752438545227]","[0.2785499095916748, 0.72145015001297]",0.72145015001297
00057679.npy,1,1,"[-0.27651530504226685, 0.15691614151000977]","[0.39330723881721497, 0.6066927909851074]",0.6066927909851074
00014062.npy,1,1,"[-0.6777971982955933, 0.03217359632253647]","[0.3296052813529968, 0.6703947186470032]",0.6703947186470032
00019362.npy,1,1,"[-0.5972388982772827, -0.12313519418239594]","[0.3836454153060913, 0.6163545846939087]",0.6163545846939087
00010551.npy,1,1,"[-0.28050410747528076, -0.23016244173049927]","[0.4874172508716583, 0.5125827789306641]",0.5125827789306641
00020679.npy,1,1,"[-0.31087493896484375, 0.09443142265081406]","[0.40003809332847595, 0.5999618768692017]",0.5999618768692017
00013613.npy,1,1,"[-0.5515549182891846, -0.3235962986946106]","[0.44325587153434753, 0.5567441582679749]",0.5567441582679749
00009371.npy,0,1,"[-0.4909520149230957, -0.13549619913101196]","[0.412060022354126, 0.587939977645874]",0.587939977645874
00052454.npy,0,1,"[-1.019434928894043, -0.0740082636475563]","[0.2798055112361908, 0.7201945185661316]",0.7201945185661316
00059726.npy,0,1,"[-0.44924449920654297, 0.016557835042476654]","[0.3856102526187897, 0.6143897175788879]",0.6143897175788879
00040265.npy,0,1,"[-0.7092599272727966, 0.1505815088748932]","[0.2973724603652954, 0.7026274800300598]",0.7026274800300598
00032677.npy,1,1,"[-0.723995566368103, 0.1424284279346466]","[0.2959989607334137, 0.7040010690689087]",0.7040010690689087
00057941.npy,1,1,"[-0.2142987996339798, -0.056559041142463684]","[0.4606465995311737, 0.5393533706665039]",0.5393533706665039
00011862.npy,1,1,"[-0.508402407169342, 0.05599496513605118]","[0.3625306189060211, 0.6374694108963013]",0.6374694108963013
00059992.npy,1,1,"[-0.32146739959716797, -0.24817422032356262]","[0.4816848933696747, 0.5183150768280029]",0.5183150768280029
00012874.npy,1,1,"[-0.6932586431503296, -0.1676258146762848]","[0.3715360462665558, 0.6284639835357666]",0.6284639835357666
00036028.npy,1,1,"[0.1482784003019333, 0.571489155292511]","[0.39574870467185974, 0.6042512655258179]",0.6042512655258179
00063589.npy,1,1,"[-0.7737360596656799, -0.2845059633255005]","[0.38007497787475586, 0.6199250221252441]",0.6199250221252441
00021614.npy,1,1,"[-0.7613818645477295, -0.26670360565185547]","[0.3787921071052551, 0.6212078928947449]",0.6212078928947449
00011296.npy,1,1,"[-0.20464593172073364, 0.14207813143730164]","[0.4141770601272583, 0.5858229398727417]",0.5858229398727417
00057063.npy,1,1,"[-0.6104065179824829, 0.5636203289031982]","[0.23612786829471588, 0.7638720870018005]",0.7638720870018005
00034883.npy,1,1,"[-0.990310788154602, 0.05188550800085068]","[0.2607264518737793, 0.7392735481262207]",0.7392735481262207
00040581.npy,1,1,"[-0.661531925201416, 0.19656902551651]","[0.2977362871170044, 0.7022637724876404]",0.7022637724876404
00008027.npy,1,0,"[-0.19226042926311493, -0.20151719450950623]","[0.5023142099380493, 0.49768581986427307]",0.49768581986427307
00037628.npy,1,1,"[-0.538068413734436, -0.11871518939733505]","[0.3966715633869171, 0.6033284664154053]",0.6033284664154053
00039628.npy,1,1,"[-0.5858383774757385, 0.5274513363838196]","[0.24725809693336487, 0.7527419328689575]",0.7527419328689575
00059952.npy,1,0,"[0.11852683126926422, -0.24706444144248962]","[0.5903932452201843, 0.4096067547798157]",0.4096067547798157
00006073.npy,1,1,"[-0.5843747854232788, 0.1305052936077118]","[0.3285214304924011, 0.6714785695075989]",0.6714785695075989
00068286.npy,1,1,"[-0.2722946107387543, -0.23778042197227478]","[0.491372287273407, 0.5086276531219482]",0.5086276531219482
00026843.npy,0,1,"[-0.44805729389190674, 0.15708231925964355]","[0.3531687259674072, 0.6468312740325928]",0.6468312740325928
00010059.npy,0,1,"[-0.3696625828742981, 0.18747326731681824]","[0.36421045660972595, 0.6357895731925964]",0.6357895731925964
00038276.npy,1,1,"[-0.3838472366333008, -0.22549033164978027]","[0.4604932963848114, 0.539506733417511]",0.539506733417511
00002106.npy,0,1,"[-0.40144646167755127, 0.06870254129171371]","[0.38458096981048584, 0.6154190301895142]",0.6154190301895142
00067920.npy,1,1,"[-0.19763493537902832, 0.18081367015838623]","[0.4065011143684387, 0.5934988856315613]",0.5934988856315613
00021194.npy,1,1,"[-0.752474844455719, -0.12775325775146484]","[0.3487083613872528, 0.6512916684150696]",0.6512916684150696
00017935.npy,0,1,"[-0.45181334018707275, -0.22424671053886414]","[0.4433525800704956, 0.5566474199295044]",0.5566474199295044
00068085.npy,1,1,"[-0.6677455306053162, 0.04275486618280411]","[0.32948827743530273, 0.6705117225646973]",0.6705117225646973
00043386.npy,1,1,"[-0.796306312084198, 0.04365084320306778]","[0.30154380202293396, 0.6984561681747437]",0.6984561681747437
00008800.npy,1,1,"[-0.46776527166366577, -0.17729918658733368]","[0.42788976430892944, 0.5721102952957153]",0.5721102952957153
00027420.npy,0,1,"[-0.7755938172340393, 0.6396694779396057]","[0.19540522992610931, 0.8045948147773743]",0.8045948147773743
00002359.npy,1,1,"[-0.24738174676895142, 0.46201667189598083]","[0.3297317922115326, 0.6702682375907898]",0.6702682375907898
00034885.npy,1,1,"[-0.055384546518325806, 0.18558776378631592]","[0.4400467574596405, 0.5599532127380371]",0.5599532127380371
00010007.npy,1,1,"[-1.0665034055709839, -0.082562655210495]","[0.27211055159568787, 0.7278894782066345]",0.7278894782066345
00006552.npy,0,1,"[-0.1723155975341797, 0.0357670858502388]","[0.44816622138023376, 0.5518337488174438]",0.5518337488174438
00040864.npy,1,0,"[-0.11792998760938644, -0.20000961422920227]","[0.5205084085464478, 0.47949156165122986]",0.47949156165122986
00033448.npy,1,1,"[-0.4864521026611328, -0.14371857047080994]","[0.415145605802536, 0.5848543643951416]",0.5848543643951416
00067671.npy,0,1,"[-0.5037820339202881, -0.008790947496891022]","[0.3787184953689575, 0.6212815046310425]",0.6212815046310425
00055614.npy,1,1,"[-0.204419806599617, 0.03879418224096298]","[0.4394944906234741, 0.5605055689811707]",0.5605055689811707
00010703.npy,1,0,"[-0.388968825340271, -0.4684411585330963]","[0.51985764503479, 0.48014235496520996]",0.48014235496520996
00067493.npy,1,1,"[-0.6680304408073425, 0.581724226474762]","[0.22274261713027954, 0.7772573828697205]",0.7772573828697205
00027101.npy,1,1,"[-0.4324374794960022, 0.02625078707933426]","[0.3872970640659332, 0.6127029657363892]",0.6127029657363892
00055565.npy,1,1,"[-0.37433922290802, -0.1849384754896164]","[0.45279085636138916, 0.5472091436386108]",0.5472091436386108
00027294.npy,1,1,"[-0.12376198172569275, 0.05545920878648758]","[0.4553142488002777, 0.5446857213973999]",0.5446857213973999
00000867.npy,0,1,"[-0.3475116789340973, -0.32543620467185974]","[0.4944813549518585, 0.5055186748504639]",0.5055186748504639
00009814.npy,1,1,"[-0.33001944422721863, -0.10203302651643753]","[0.443248987197876, 0.556751012802124]",0.556751012802124
00063735.npy,1,1,"[-0.3886168599128723, -0.0445241779088974]","[0.41481563448905945, 0.5851843357086182]",0.5851843357086182
00037407.npy,0,1,"[-0.48677271604537964, 0.23510149121284485]","[0.3269803822040558, 0.6730195879936218]",0.6730195879936218
00036354.npy,1,1,"[-0.5636940598487854, 0.22753632068634033]","[0.31190454959869385, 0.6880954504013062]",0.6880954504013062
00043361.npy,1,1,"[-0.3146294057369232, 0.5503331422805786]","[0.29630357027053833, 0.7036964297294617]",0.7036964297294617
00043901.npy,1,1,"[-0.2115629017353058, 0.7498727440834045]","[0.27659085392951965, 0.7234091758728027]",0.7234091758728027
00058315.npy,0,1,"[-0.20993362367153168, -0.05663282796740532]","[0.4617496728897095, 0.5382503271102905]",0.5382503271102905
00034624.npy,1,1,"[-0.5551700592041016, 0.03056112676858902]","[0.3576149046421051, 0.6423851251602173]",0.6423851251602173
00038484.npy,1,1,"[-0.4497597813606262, 0.2159998118877411]","[0.3394469916820526, 0.660552978515625]",0.660552978515625
00009782.npy,0,1,"[-1.0427796840667725, -0.23461705446243286]","[0.30828216671943665, 0.691717803478241]",0.691717803478241
00060147.npy,1,1,"[-0.44585031270980835, -0.42557331919670105]","[0.4949309229850769, 0.5050690770149231]",0.5050690770149231
00010611.npy,0,1,"[-0.4349423050880432, -0.025051213800907135]","[0.39893823862075806, 0.6010617613792419]",0.6010617613792419
00068920.npy,0,1,"[-0.07340298593044281, 0.0105556920170784]","[0.47902265191078186, 0.5209773778915405]",0.5209773778915405
00010885.npy,1,1,"[-0.9671902060508728, -0.33097952604293823]","[0.34610363841056824, 0.6538963913917542]",0.6538963913917542
00002123.npy,0,1,"[-0.4057410955429077, 0.14944502711296082]","[0.3646620213985443, 0.6353379487991333]",0.6353379487991333
00006800.npy,0,1,"[-0.15359562635421753, 0.7496394515037537]","[0.28838613629341125, 0.7116138339042664]",0.7116138339042664
00042459.npy,1,1,"[-0.5157465934753418, 0.31210726499557495]","[0.30409905314445496, 0.6959009766578674]",0.6959009766578674
00011055.npy,1,1,"[-0.9035583138465881, 0.07870004326105118]","[0.27244389057159424, 0.727556049823761]",0.727556049823761
00003438.npy,0,1,"[-0.5220656991004944, -0.20301678776741028]","[0.42090755701065063, 0.5790924429893494]",0.5790924429893494
00001575.npy,1,1,"[-0.5466215014457703, 0.08839171379804611]","[0.34637466073036194, 0.6536253690719604]",0.6536253690719604
00009472.npy,0,1,"[-0.34028226137161255, -0.007283799350261688]","[0.4175112545490265, 0.5824887752532959]",0.5824887752532959
00059816.npy,0,1,"[-0.518469512462616, 0.2507544159889221]","[0.3166470229625702, 0.6833529472351074]",0.6833529472351074
00067026.npy,1,1,"[-0.32869088649749756, -0.15187710523605347]","[0.4559113681316376, 0.5440886616706848]",0.5440886616706848
00009908.npy,1,1,"[-0.5878798365592957, -0.28419211506843567]","[0.4246562421321869, 0.5753437876701355]",0.5753437876701355
00013395.npy,0,1,"[-0.8541402816772461, 0.22083809971809387]","[0.2544575035572052, 0.7455425262451172]",0.7455425262451172
00036350.npy,1,1,"[-0.2900902330875397, -0.004134193062782288]","[0.42899420857429504, 0.5710058212280273]",0.5710058212280273
00060262.npy,1,1,"[-0.9904020428657532, -0.3846220374107361]","[0.3530224561691284, 0.6469775438308716]",0.6469775438308716
00003949.npy,1,1,"[-0.477536141872406, 0.014491908252239227]","[0.37941592931747437, 0.6205840706825256]",0.6205840706825256
00068931.npy,1,1,"[0.36959582567214966, 1.2376799583435059]","[0.2956531047821045, 0.7043468952178955]",0.7043468952178955
00040146.npy,1,1,"[-0.7815264463424683, -0.20506198704242706]","[0.359746515750885, 0.640253484249115]",0.640253484249115
00042577.npy,0,1,"[-0.3940361738204956, -0.2664627730846405]","[0.4681498408317566, 0.5318501591682434]",0.5318501591682434
00067628.npy,1,1,"[-0.7666324973106384, -0.004917696118354797]","[0.3182740807533264, 0.6817259192466736]",0.6817259192466736
00000984.npy,1,1,"[-0.7716265916824341, -0.06019408628344536]","[0.32928237318992615, 0.6707175970077515]",0.6707175970077515
00033086.npy,1,1,"[-0.4026969075202942, 0.15960091352462769]","[0.36301594972610474, 0.6369840502738953]",0.6369840502738953
00001050.npy,1,1,"[-0.5845209360122681, 0.8297386765480042]","[0.19556306302547455, 0.8044369220733643]",0.8044369220733643
00044586.npy,1,1,"[-0.4237603545188904, -0.0036202818155288696]","[0.3964832127094269, 0.6035167574882507]",0.6035167574882507
00041365.npy,1,1,"[-0.418607234954834, 0.026527978479862213]","[0.39051803946495056, 0.609481930732727]",0.609481930732727
00059665.npy,0,1,"[-0.9532288312911987, 0.03197459131479263]","[0.2718605399131775, 0.7281394600868225]",0.7281394600868225
00010448.npy,1,1,"[-0.5449520945549011, 0.2539188265800476]","[0.3102670907974243, 0.6897329092025757]",0.6897329092025757
00040702.npy,1,1,"[-0.34942182898521423, 0.08657459169626236]","[0.3926953971385956, 0.6073046326637268]",0.6073046326637268
00037495.npy,0,1,"[-0.6031740307807922, 0.19006633758544922]","[0.3114733397960663, 0.6885266304016113]",0.6885266304016113
00034517.npy,0,1,"[-0.2809605598449707, 0.005961887538433075]","[0.4287574589252472, 0.5712425112724304]",0.5712425112724304
00020919.npy,0,1,"[-0.425742506980896, -0.06448300182819366]","[0.4106547236442566, 0.5893453359603882]",0.5893453359603882
00041011.npy,1,1,"[-0.315906286239624, -0.05431201308965683]","[0.4349718391895294, 0.5650281310081482]",0.5650281310081482
00036144.npy,1,1,"[-0.3333050012588501, -0.20206372439861298]","[0.4672366976737976, 0.5327633023262024]",0.5327633023262024
00033730.npy,1,1,"[-0.3629671335220337, -0.27542129158973694]","[0.47812750935554504, 0.5218725204467773]",0.5218725204467773
00056854.npy,0,1,"[-0.5472297072410583, 0.22061431407928467]","[0.3169457018375397, 0.6830543279647827]",0.6830543279647827
