crop_file,true_label,pred_label,logits,softmax,goodness
00002655.npy,1,1,"[-1.1191444396972656, 0.42989903688430786]","[0.17522446811199188, 0.8247755169868469]",0.8247755169868469
00005998.npy,1,1,"[-0.2650296986103058, 0.2833021283149719]","[0.36625152826309204, 0.633748471736908]",0.633748471736908
00057945.npy,0,1,"[-0.6757184267044067, -0.29681891202926636]","[0.406392365694046, 0.5936076641082764]",0.5936076641082764
00018259.npy,1,1,"[-1.3391408920288086, -0.5027739405632019]","[0.30230051279067993, 0.6976994872093201]",0.6976994872093201
00030357.npy,0,0,"[0.14845217764377594, -0.2529800534248352]","[0.5990317463874817, 0.4009682536125183]",0.4009682536125183
00062555.npy,1,1,"[-0.5489799976348877, 0.08982552587985992]","[0.3455165922641754, 0.6544833779335022]",0.6544833779335022
00001506.npy,1,1,"[-1.3778172731399536, 0.20225559175014496]","[0.17078517377376556, 0.829214870929718]",0.829214870929718
00033111.npy,1,1,"[-1.148682951927185, -0.955869734287262]","[0.4519454836845398, 0.5480545163154602]",0.5480545163154602
00058481.npy,1,0,"[-0.3341849744319916, -0.5342086553573608]","[0.5498398542404175, 0.4501601457595825]",0.4501601457595825
00037857.npy,1,1,"[-0.2809162437915802, -0.22751875221729279]","[0.48665377497673035, 0.5133461952209473]",0.5133461952209473
00009123.npy,1,1,"[-0.2949579060077667, -0.23695294559001923]","[0.48550283908843994, 0.5144971609115601]",0.5144971609115601
00018326.npy,1,1,"[-2.1274189949035645, -0.7286957502365112]","[0.19801880419254303, 0.8019812107086182]",0.8019812107086182
00032247.npy,1,1,"[-0.2335166037082672, -0.1398894339799881]","[0.47661030292510986, 0.5233896970748901]",0.5233896970748901
00061151.npy,1,1,"[-0.15260660648345947, 0.18838275969028473]","[0.4155691862106323, 0.5844308137893677]",0.5844308137893677
00051732.npy,1,1,"[-0.395681768655777, 0.1330217570066452]","[0.3708193302154541, 0.6291806697845459]",0.6291806697845459
00007602.npy,1,1,"[-0.6521227359771729, 0.41947120428085327]","[0.2551000714302063, 0.7448999285697937]",0.7448999285697937
00064933.npy,0,0,"[-0.29123762249946594, -0.3784109055995941]","[0.5217795372009277, 0.47822049260139465]",0.47822049260139465
00007751.npy,1,1,"[-0.48731282353401184, 0.4106515645980835]","[0.28946900367736816, 0.7105309963226318]",0.7105309963226318
00004532.npy,1,1,"[-0.3233197033405304, 0.2966312766075134]","[0.34979259967803955, 0.6502074003219604]",0.6502074003219604
00057274.npy,1,1,"[-0.3153652846813202, -0.1754719614982605]","[0.4650835692882538, 0.5349164009094238]",0.5349164009094238
00066095.npy,1,0,"[-0.44093021750450134, -0.5084431767463684]","[0.5168718695640564, 0.483128160238266]",0.483128160238266
00005150.npy,1,1,"[-1.1454280614852905, 0.6011469960212708]","[0.14847970008850098, 0.8515202403068542]",0.8515202403068542
00018380.npy,1,1,"[-1.2660809755325317, -0.4608610272407532]","[0.3089100420475006, 0.6910899877548218]",0.6910899877548218
00066347.npy,0,1,"[-1.415960669517517, -0.6696871519088745]","[0.32163381576538086, 0.6783661246299744]",0.6783661246299744
00007442.npy,1,1,"[-1.5743274688720703, 0.6804937124252319]","[0.09493440389633179, 0.905065655708313]",0.905065655708313
00040769.npy,1,0,"[-0.0052186548709869385, -0.3802655339241028]","[0.592677891254425, 0.40732207894325256]",0.40732207894325256
00061243.npy,1,1,"[-0.3562854826450348, -0.10791222006082535]","[0.4382239282131195, 0.5617761015892029]",0.5617761015892029
00020036.npy,0,0,"[-0.2904925048351288, -0.3647780120372772]","[0.5185628533363342, 0.48143714666366577]",0.48143714666366577
00003295.npy,1,0,"[0.005777090787887573, -0.13949702680110931]","[0.5362548232078552, 0.46374523639678955]",0.46374523639678955
00022660.npy,0,1,"[-0.18426144123077393, -0.05890548974275589]","[0.46870195865631104, 0.531298041343689]",0.531298041343689
00037922.npy,1,0,"[-0.24689039587974548, -0.33474355936050415]","[0.5219491720199585, 0.4780508279800415]",0.4780508279800415
00021291.npy,0,1,"[-0.22937139868736267, -0.19883376359939575]","[0.49236616492271423, 0.5076338052749634]",0.5076338052749634
00039269.npy,1,1,"[-0.46260520815849304, -0.2191375195980072]","[0.43943196535110474, 0.5605680346488953]",0.5605680346488953
00023724.npy,1,1,"[-0.4939298927783966, -0.2315434366464615]","[0.434777170419693, 0.5652228593826294]",0.5652228593826294
00008351.npy,1,1,"[-1.733596920967102, 0.513762354850769]","[0.09557748585939407, 0.9044224619865417]",0.9044224619865417
00009960.npy,1,1,"[-1.5329750776290894, 1.034051537513733]","[0.07129091769456863, 0.9287091493606567]",0.9287091493606567
00058332.npy,0,0,"[0.11910736560821533, -0.29994136095046997]","[0.603255569934845, 0.39674440026283264]",0.39674440026283264
00019930.npy,0,0,"[-0.07768324017524719, -0.21307861804962158]","[0.5337972044944763, 0.4662027657032013]",0.4662027657032013
00020250.npy,0,1,"[-0.4021093547344208, -0.24976204335689545]","[0.4619866609573364, 0.5380133390426636]",0.5380133390426636
00057015.npy,1,0,"[0.10960318148136139, -0.18238136172294617]","[0.5724819302558899, 0.4275180697441101]",0.4275180697441101
00061959.npy,1,1,"[-0.22903528809547424, 0.002672910690307617]","[0.4423307180404663, 0.5576692223548889]",0.5576692223548889
00031631.npy,0,0,"[-0.29686906933784485, -0.3681548833847046]","[0.5178139209747314, 0.48218607902526855]",0.48218607902526855
00009786.npy,1,1,"[-0.0014692246913909912, 0.05219954252243042]","[0.4865860044956207, 0.5134139657020569]",0.5134139657020569
00010154.npy,1,1,"[-0.16082799434661865, -0.028923898935317993]","[0.4670717418193817, 0.5329282879829407]",0.5329282879829407
00035656.npy,0,1,"[-0.19950023293495178, 0.011732146143913269]","[0.4473873972892761, 0.5526126027107239]",0.5526126027107239
00007967.npy,1,1,"[-1.1715446710586548, 0.9391165971755981]","[0.1080649122595787, 0.8919351100921631]",0.8919351100921631
00003174.npy,1,1,"[-0.2814299762248993, -0.09591329842805862]","[0.45375338196754456, 0.5462466478347778]",0.5462466478347778
00001827.npy,1,0,"[0.05450701713562012, -0.2894798815250397]","[0.5851587057113647, 0.41484135389328003]",0.41484135389328003
00037151.npy,1,1,"[-1.8253377676010132, -0.9157496094703674]","[0.28708410263061523, 0.7129158973693848]",0.7129158973693848
00031085.npy,1,1,"[-0.23015817999839783, -0.1710750162601471]","[0.48523351550102234, 0.5147665143013]",0.5147665143013
00057511.npy,1,1,"[-0.4197295010089874, -0.2965942919254303]","[0.4692550301551819, 0.5307449698448181]",0.5307449698448181
00008980.npy,0,0,"[-0.03167462348937988, -0.1954544186592102]","[0.5408536791801453, 0.45914632081985474]",0.45914632081985474
00032049.npy,1,1,"[-0.45071062445640564, -0.39936062693595886]","[0.48716533184051514, 0.5128346681594849]",0.5128346681594849
00032033.npy,1,1,"[-0.365685373544693, -0.17898757755756378]","[0.4534606337547302, 0.546539306640625]",0.546539306640625
00009632.npy,1,1,"[-0.7703371047973633, 0.7676216959953308]","[0.1768321841955185, 0.8231677412986755]",0.8231677412986755
00008518.npy,1,1,"[-1.8379086256027222, 0.6674532890319824]","[0.07548312842845917, 0.9245167970657349]",0.9245167970657349
00003906.npy,1,1,"[-1.542657494544983, 0.7844361066818237]","[0.08890379965305328, 0.9110962748527527]",0.9110962748527527
00006046.npy,1,1,"[-1.4401726722717285, 0.40084147453308105]","[0.1369313895702362, 0.8630685806274414]",0.8630685806274414
00009278.npy,1,1,"[-0.7681329250335693, 0.1719336062669754]","[0.2808868885040283, 0.7191131114959717]",0.7191131114959717
00057080.npy,1,0,"[-0.061232686042785645, -0.2009512037038803]","[0.5348729491233826, 0.4651271104812622]",0.4651271104812622
00058373.npy,0,1,"[-0.8958210945129395, 0.30865478515625]","[0.2306799441576004, 0.769320011138916]",0.769320011138916
00023526.npy,0,1,"[-0.08662289381027222, -0.06400641053915024]","[0.49434611201286316, 0.5056539177894592]",0.5056539177894592
00005655.npy,1,1,"[-1.5733163356781006, -0.09927915781736374]","[0.18632976710796356, 0.8136702179908752]",0.8136702179908752
00009718.npy,1,1,"[-0.8785998821258545, 0.47294384241104126]","[0.20561812818050385, 0.7943819165229797]",0.7943819165229797
00030412.npy,1,1,"[-0.30235204100608826, -0.174194797873497]","[0.4680044949054718, 0.5319955348968506]",0.5319955348968506
00019150.npy,1,1,"[-1.1537925004959106, -0.26793456077575684]","[0.2919653654098511, 0.7080346941947937]",0.7080346941947937
00007287.npy,1,1,"[-0.11275601387023926, 0.29982781410217285]","[0.3982927203178406, 0.6017072796821594]",0.6017072796821594
00002229.npy,1,1,"[-0.22605296969413757, -0.108458012342453]","[0.4706350862979889, 0.5293648838996887]",0.5293648838996887
00006881.npy,0,1,"[-0.3534536063671112, -0.30430883169174194]","[0.48771628737449646, 0.5122837424278259]",0.5122837424278259
00035441.npy,0,1,"[-0.6685364246368408, 0.184801384806633]","[0.2987331449985504, 0.7012668251991272]",0.7012668251991272
00038348.npy,1,1,"[-1.0656754970550537, -0.29313796758651733]","[0.31593045592308044, 0.6840695142745972]",0.6840695142745972
00008597.npy,1,1,"[-1.5792756080627441, 0.7846541404724121]","[0.08596491068601608, 0.9140350818634033]",0.9140350818634033
00051661.npy,1,1,"[-0.7639826536178589, 0.1850080043077469]","[0.2790878415107727, 0.7209121584892273]",0.7209121584892273
00004882.npy,1,1,"[-0.696879506111145, 0.27082282304763794]","[0.27533870935440063, 0.7246612906455994]",0.7246612906455994
00057660.npy,1,1,"[-1.149533748626709, -0.4851495623588562]","[0.33975547552108765, 0.6602445840835571]",0.6602445840835571
00010869.npy,1,1,"[-0.0693720281124115, -0.010778382420539856]","[0.48535579442977905, 0.514644205570221]",0.514644205570221
00064769.npy,1,1,"[-0.46673956513404846, -0.412713885307312]","[0.48649686574935913, 0.5135031342506409]",0.5135031342506409
00035386.npy,0,0,"[0.005223304033279419, -0.20076464116573334]","[0.5513156652450562, 0.44868433475494385]",0.44868433475494385
00040564.npy,1,0,"[-0.11391487717628479, -0.12373127043247223]","[0.5024541020393372, 0.49754592776298523]",0.49754592776298523
00023054.npy,0,1,"[-0.47601279616355896, -0.4376070499420166]","[0.4903997480869293, 0.5096002221107483]",0.5096002221107483
00052421.npy,1,1,"[-0.6611412763595581, 0.0311366468667984]","[0.33352652192115784, 0.6664734482765198]",0.6664734482765198
00022164.npy,0,1,"[-1.0223652124404907, -0.5651010274887085]","[0.3876350522041321, 0.6123649477958679]",0.6123649477958679
00010197.npy,1,1,"[-1.6049926280975342, -0.29014989733695984]","[0.21167762577533722, 0.788322389125824]",0.788322389125824
00062852.npy,1,1,"[-0.5994863510131836, 0.5706759095191956]","[0.23682568967342377, 0.7631743550300598]",0.7631743550300598
00021477.npy,0,1,"[-0.48698142170906067, 0.16820989549160004]","[0.341820627450943, 0.6581794023513794]",0.6581794023513794
00002658.npy,1,1,"[-0.5451333522796631, -0.10176310688257217]","[0.3909382224082947, 0.6090617775917053]",0.6090617775917053
00022322.npy,0,0,"[-0.026796191930770874, -0.30652114748954773]","[0.5694787502288818, 0.4305212199687958]",0.4305212199687958
00030443.npy,1,1,"[-0.23159471154212952, -0.22662316262722015]","[0.49875712394714355, 0.5012428760528564]",0.5012428760528564
00002911.npy,1,1,"[-0.7938278913497925, 0.337552547454834]","[0.2439064383506775, 0.7560935616493225]",0.7560935616493225
00042083.npy,0,0,"[-0.026823222637176514, -0.08033456653356552]","[0.5133746266365051, 0.4866253435611725]",0.4866253435611725
00003449.npy,0,0,"[-0.08714669942855835, -0.09808570146560669]","[0.5027347207069397, 0.4972652792930603]",0.4972652792930603
00022348.npy,0,1,"[-0.5019799470901489, 0.15474019944667816]","[0.34147676825523376, 0.6585232019424438]",0.6585232019424438
00010728.npy,1,1,"[-0.468810111284256, 0.17908157408237457]","[0.34346479177474976, 0.6565352082252502]",0.6565352082252502
00006905.npy,0,1,"[-0.1529952585697174, -0.11463753879070282]","[0.4904117286205292, 0.5095882415771484]",0.5095882415771484
00003714.npy,1,1,"[-1.6618305444717407, 0.43114084005355835]","[0.10978185385465622, 0.890218198299408]",0.890218198299408
00010909.npy,1,1,"[-1.164798617362976, 0.16405393183231354]","[0.20934922993183136, 0.7906507849693298]",0.7906507849693298
00064669.npy,0,0,"[-0.14065369963645935, -0.35013651847839355]","[0.5521800518035889, 0.4478199779987335]",0.4478199779987335
00034944.npy,0,1,"[-0.936922550201416, -0.5599064826965332]","[0.4068467915058136, 0.5931532382965088]",0.5931532382965088
00056455.npy,0,1,"[-0.2893703877925873, 0.20492206513881683]","[0.37888291478157043, 0.621117115020752]",0.621117115020752
00008500.npy,1,1,"[-2.5217113494873047, 0.9423859119415283]","[0.030351217836141586, 0.9696487784385681]",0.9696487784385681
00052054.npy,1,1,"[-0.1678902506828308, 0.01679958403110504]","[0.4539583623409271, 0.5460416674613953]",0.5460416674613953
00007388.npy,1,1,"[-0.4034484326839447, 0.6166472434997559]","[0.2650087773799896, 0.7349912524223328]",0.7349912524223328
00064582.npy,0,1,"[-0.5957053899765015, 0.06451773643493652]","[0.340689480304718, 0.659310519695282]",0.659310519695282
00035364.npy,1,1,"[-0.21892842650413513, -0.20965102314949036]","[0.4976806640625, 0.5023193359375]",0.5023193359375
00031383.npy,0,1,"[-1.029921531677246, 0.005660206079483032]","[0.26200342178344727, 0.7379965782165527]",0.7379965782165527
00034039.npy,1,0,"[-0.19619861245155334, -0.2710944414138794]","[0.5187152028083801, 0.4812847971916199]",0.4812847971916199
00003137.npy,1,1,"[-1.3907290697097778, -0.19261397421360016]","[0.23181068897247314, 0.7681893110275269]",0.7681893110275269
00002645.npy,1,1,"[-1.2442169189453125, 0.23295031487941742]","[0.1858556866645813, 0.8141443729400635]",0.8141443729400635
00058091.npy,1,0,"[-0.032258838415145874, -0.2785760164260864]","[0.5612698793411255, 0.4387301802635193]",0.4387301802635193
00039296.npy,1,1,"[-1.5125397443771362, -0.2921345829963684]","[0.22786515951156616, 0.7721348404884338]",0.7721348404884338
00035540.npy,1,1,"[-0.6524093151092529, -0.40977877378463745]","[0.4396381974220276, 0.5603618025779724]",0.5603618025779724
00058630.npy,0,1,"[-1.0275404453277588, 0.7866686582565308]","[0.1401301920413971, 0.8598698377609253]",0.8598698377609253
00010535.npy,1,1,"[-0.7122598886489868, 0.3333771228790283]","[0.2600637972354889, 0.7399362325668335]",0.7399362325668335
00051665.npy,1,1,"[-1.4869383573532104, 0.5056649446487427]","[0.11998172849416733, 0.8800182938575745]",0.8800182938575745
00034761.npy,1,1,"[-0.4294271767139435, -0.23091840744018555]","[0.4505351483821869, 0.5494648814201355]",0.5494648814201355
00038729.npy,0,0,"[-0.14440813660621643, -0.20931363105773926]","[0.5162206888198853, 0.48377934098243713]",0.48377934098243713
00061643.npy,1,0,"[-0.05617040395736694, -0.12240234762430191]","[0.5165519118309021, 0.4834480583667755]",0.4834480583667755
00019842.npy,0,1,"[-0.09324228763580322, 0.05422838032245636]","[0.4631989896297455, 0.5368009805679321]",0.5368009805679321
00051745.npy,1,1,"[-1.158252239227295, 0.535978376865387]","[0.15522028505802155, 0.8447796702384949]",0.8447796702384949
00017742.npy,1,0,"[0.0016903281211853027, -0.29340803623199463]","[0.5732438564300537, 0.4267561435699463]",0.4267561435699463
00008586.npy,1,1,"[-0.36092981696128845, -0.19643104076385498]","[0.45896780490875244, 0.5410321950912476]",0.5410321950912476
00004706.npy,1,1,"[-0.6614716053009033, 0.30833899974823]","[0.27491825819015503, 0.725081741809845]",0.725081741809845
00035542.npy,0,1,"[-0.6843118667602539, -0.4086828827857971]","[0.43152573704719543, 0.568474292755127]",0.568474292755127
00001803.npy,1,1,"[-0.3760903775691986, -0.01648855209350586]","[0.41105592250823975, 0.5889440178871155]",0.5889440178871155
00037894.npy,1,0,"[-0.16346067190170288, -0.18275541067123413]","[0.5048235058784485, 0.4951764643192291]",0.4951764643192291
00033828.npy,1,1,"[-0.8302944898605347, -0.3848233222961426]","[0.390438050031662, 0.6095619201660156]",0.6095619201660156
00031256.npy,0,1,"[-1.5410434007644653, 0.23699285089969635]","[0.1445457935333252, 0.8554542064666748]",0.8554542064666748
00020111.npy,0,1,"[-0.2645205557346344, -0.2284916639328003]","[0.49099376797676086, 0.5090062618255615]",0.5090062618255615
00019967.npy,0,1,"[-0.8867039680480957, -0.5343326926231384]","[0.41280749440193176, 0.5871924757957458]",0.5871924757957458
00033536.npy,1,0,"[-0.01056864857673645, -0.07351323962211609]","[0.5157309174537659, 0.48426905274391174]",0.48426905274391174
00039126.npy,1,0,"[0.04944652318954468, -0.2442237287759781]","[0.5728944540023804, 0.4271056056022644]",0.4271056056022644
00018934.npy,0,0,"[0.011222630739212036, -0.16999676823616028]","[0.5451812744140625, 0.4548187255859375]",0.4548187255859375
00037081.npy,1,1,"[-0.9844633340835571, -0.368280827999115]","[0.35065019130706787, 0.6493498086929321]",0.6493498086929321
00042203.npy,0,0,"[0.07527415454387665, 0.017539411783218384]","[0.5144296884536743, 0.4855703115463257]",0.4855703115463257
00039459.npy,1,1,"[-0.8945368528366089, -0.5417028665542603]","[0.41269534826278687, 0.5873046517372131]",0.5873046517372131
00023793.npy,0,1,"[-0.12115055322647095, 0.12195990979671478]","[0.4395199716091156, 0.560479998588562]",0.560479998588562
00023894.npy,1,1,"[-0.5919814109802246, -0.29301777482032776]","[0.425810843706131, 0.5741891264915466]",0.5741891264915466
00032311.npy,0,1,"[-0.555057168006897, -0.10956666618585587]","[0.3904334604740143, 0.6095665097236633]",0.6095665097236633
00031173.npy,0,0,"[-0.6040204763412476, -0.8027125000953674]","[0.5495102405548096, 0.4504897892475128]",0.4504897892475128
00059585.npy,1,1,"[-0.4267973005771637, -0.35434994101524353]","[0.4818960428237915, 0.5181038975715637]",0.5181038975715637
00007590.npy,1,1,"[-1.210527777671814, 0.8744302988052368]","[0.11056743562221527, 0.8894326090812683]",0.8894326090812683
00052609.npy,1,0,"[0.14628854393959045, 0.015205636620521545]","[0.5327239036560059, 0.46727612614631653]",0.46727612614631653
00018226.npy,1,1,"[-1.3319822549819946, -0.4674340486526489]","[0.29638996720314026, 0.7036100625991821]",0.7036100625991821
00060078.npy,0,1,"[-0.032800257205963135, 0.10530169308185577]","[0.46552929282188416, 0.5344707369804382]",0.5344707369804382
00066285.npy,1,1,"[-1.6789876222610474, -0.8829790949821472]","[0.31087997555732727, 0.6891199946403503]",0.6891199946403503
00042150.npy,1,1,"[-0.47809073328971863, -0.28278493881225586]","[0.4513281583786011, 0.5486718416213989]",0.5486718416213989
00019205.npy,0,0,"[-0.16194802522659302, -0.4272101819515228]","[0.5659294128417969, 0.4340705871582031]",0.4340705871582031
00040256.npy,1,1,"[-1.122883915901184, -0.40553194284439087]","[0.32797637581825256, 0.672023594379425]",0.672023594379425
00055179.npy,0,1,"[-0.16805407404899597, -0.15558984875679016]","[0.49688395857810974, 0.5031160116195679]",0.5031160116195679
00062874.npy,1,1,"[-0.616875171661377, -0.23271028697490692]","[0.4051227867603302, 0.5948772430419922]",0.5948772430419922
00039353.npy,1,1,"[-0.8101658821105957, -0.4010813236236572]","[0.3991316556930542, 0.6008683443069458]",0.6008683443069458
00034554.npy,0,1,"[-0.39215752482414246, 0.30127042531967163]","[0.33327093720436096, 0.6667290329933167]",0.6667290329933167
00041761.npy,1,1,"[-1.013834834098816, -0.34621524810791016]","[0.33903005719184875, 0.6609699130058289]",0.6609699130058289
00018096.npy,1,1,"[-0.7520918846130371, -0.20375509560108185]","[0.3662503659725189, 0.6337496042251587]",0.6337496042251587
00034640.npy,0,0,"[-0.02533799409866333, -0.16632600128650665]","[0.5351887345314026, 0.464811235666275]",0.464811235666275
00057138.npy,1,1,"[-0.5918068885803223, -0.5114316344261169]","[0.4799169898033142, 0.5200830101966858]",0.5200830101966858
00030916.npy,0,0,"[0.15331970155239105, -0.2656302750110626]","[0.6032319664955139, 0.39676806330680847]",0.39676806330680847
00034397.npy,1,1,"[-1.2162514925003052, -0.6627477407455444]","[0.36505192518234253, 0.6349481344223022]",0.6349481344223022
00058969.npy,1,0,"[-0.1539905071258545, -0.26722851395606995]","[0.5282793045043945, 0.47172072529792786]",0.47172072529792786
00006464.npy,1,1,"[-1.0888127088546753, -0.5257823467254639]","[0.36284658312797546, 0.6371534466743469]",0.6371534466743469
00005294.npy,0,1,"[-1.0607504844665527, -0.5686046481132507]","[0.3793882131576538, 0.6206117868423462]",0.6206117868423462
00010368.npy,1,1,"[-0.08668196201324463, 0.2567480206489563]","[0.4149765074253082, 0.5850234627723694]",0.5850234627723694
00002537.npy,1,1,"[-0.607016921043396, 0.4181399941444397]","[0.26402410864830017, 0.7359758615493774]",0.7359758615493774
00004908.npy,1,1,"[-1.4941842555999756, 0.757498562335968]","[0.0952044129371643, 0.9047955870628357]",0.9047955870628357
00005591.npy,1,1,"[-0.8854103088378906, -0.18308477103710175]","[0.3312968313694, 0.6687031388282776]",0.6687031388282776
00064502.npy,1,1,"[-1.109700322151184, -0.9228902459144592]","[0.4534328281879425, 0.5465671420097351]",0.5465671420097351
00018816.npy,1,1,"[-0.4372011721134186, -0.36101555824279785]","[0.4809628129005432, 0.5190371870994568]",0.5190371870994568
00023701.npy,0,1,"[-0.11350294947624207, -0.011476382613182068]","[0.47451546788215637, 0.5254845023155212]",0.5254845023155212
00020382.npy,0,1,"[-0.5936940908432007, -0.3747403621673584]","[0.44547921419143677, 0.5545207858085632]",0.5545207858085632
00018213.npy,1,1,"[-1.2909687757492065, -0.5188615322113037]","[0.31602346897125244, 0.6839765906333923]",0.6839765906333923
00052565.npy,1,1,"[-0.10475000739097595, 0.009826451539993286]","[0.47138717770576477, 0.5286127924919128]",0.5286127924919128
00006259.npy,1,1,"[-0.1670874059200287, 0.0008807927370071411]","[0.4581063985824585, 0.5418936014175415]",0.5418936014175415
00058281.npy,0,0,"[0.07951337099075317, 0.018354684114456177]","[0.5152848958969116, 0.4847151041030884]",0.4847151041030884
00066503.npy,0,1,"[-1.0048625469207764, -0.4369688630104065]","[0.3617229759693146, 0.638276994228363]",0.638276994228363
00034409.npy,0,1,"[-0.14712491631507874, 0.14457012712955475]","[0.42758893966674805, 0.572411060333252]",0.572411060333252
00037478.npy,1,1,"[-1.2891004085540771, -0.419668972492218]","[0.2953726351261139, 0.7046273946762085]",0.7046273946762085
00057468.npy,0,1,"[0.008185982704162598, 0.056722238659858704]","[0.4878683090209961, 0.5121316909790039]",0.5121316909790039
00004742.npy,1,1,"[-0.29472216963768005, -0.015570878982543945]","[0.4306618571281433, 0.5693381428718567]",0.5693381428718567
00034502.npy,1,0,"[0.025406211614608765, -0.19314569234848022]","[0.5544214844703674, 0.4455784559249878]",0.4455784559249878
00032261.npy,1,1,"[-0.3607162535190582, -0.3237387537956238]","[0.49075666069984436, 0.5092433094978333]",0.5092433094978333
00052814.npy,1,1,"[-0.036156415939331055, 0.14756174385547638]","[0.4541992247104645, 0.5458008050918579]",0.5458008050918579
00018455.npy,1,1,"[-0.7793952226638794, -0.08427977561950684]","[0.3328961133956909, 0.6671038866043091]",0.6671038866043091
00019312.npy,0,1,"[-0.5771133899688721, -0.13593342900276184]","[0.3914598524570465, 0.6085401773452759]",0.6085401773452759
00006243.npy,1,1,"[-0.2164030373096466, 0.004693254828453064]","[0.44495001435279846, 0.5550499558448792]",0.5550499558448792
00010629.npy,1,1,"[-0.5561351776123047, 0.3190494179725647]","[0.2941766381263733, 0.7058234214782715]",0.7058234214782715
00009910.npy,1,1,"[-1.6306575536727905, 1.0175435543060303]","[0.06609997898340225, 0.9339000582695007]",0.9339000582695007
00036927.npy,1,1,"[-0.2995865046977997, -0.19908809661865234]","[0.47489655017852783, 0.5251035094261169]",0.5251035094261169
00062112.npy,1,1,"[-1.4274617433547974, 0.40959876775741577]","[0.1373993158340454, 0.8626006841659546]",0.8626006841659546
00052691.npy,1,0,"[-0.0007268786430358887, -0.13740433752536774]","[0.534116268157959, 0.465883731842041]",0.465883731842041
00055311.npy,1,1,"[-1.762226939201355, -0.6699185967445374]","[0.2511838674545288, 0.7488161325454712]",0.7488161325454712
00062027.npy,1,1,"[-0.4884653389453888, 0.5244678258895874]","[0.26640620827674866, 0.733593761920929]",0.733593761920929
00059608.npy,0,1,"[-0.41204163432121277, -0.384329617023468]","[0.49307242035865784, 0.5069275498390198]",0.5069275498390198
00036283.npy,0,0,"[-0.10562869906425476, -0.19329360127449036]","[0.5219022035598755, 0.4780977666378021]",0.4780977666378021
00006166.npy,1,1,"[-0.9864330291748047, 0.2989674210548401]","[0.21663236618041992, 0.7833676338195801]",0.7833676338195801
00011097.npy,1,1,"[-0.23797544836997986, 0.2117159217596054]","[0.38943415880203247, 0.6105658411979675]",0.6105658411979675
00009176.npy,1,1,"[-0.2709551751613617, 0.030122965574264526]","[0.4252939224243164, 0.5747060775756836]",0.5747060775756836
00066141.npy,0,1,"[-0.7448509931564331, -0.1430405080318451]","[0.3539295792579651, 0.6460704207420349]",0.6460704207420349
00030480.npy,0,1,"[-0.16026201844215393, -0.010013088583946228]","[0.46250829100608826, 0.5374917387962341]",0.5374917387962341
00031481.npy,0,1,"[-0.9877021312713623, -0.10273373126983643]","[0.29214927554130554, 0.7078507542610168]",0.7078507542610168
00022374.npy,0,1,"[-0.1965276002883911, -0.12719294428825378]","[0.4826732873916626, 0.5173267126083374]",0.5173267126083374
00001580.npy,1,1,"[-0.18255898356437683, -0.020138293504714966]","[0.4594838619232178, 0.5405161380767822]",0.5405161380767822
00058463.npy,0,1,"[-0.8320518732070923, -0.15918299555778503]","[0.3378547728061676, 0.6621452569961548]",0.6621452569961548
00006358.npy,0,1,"[-0.8971683979034424, -0.3318905830383301]","[0.3623271584510803, 0.6376728415489197]",0.6376728415489197
00000990.npy,1,1,"[-0.7387784719467163, -0.027890831232070923]","[0.32940274477005005, 0.67059725522995]",0.67059725522995
00057934.npy,0,1,"[-1.261042833328247, 0.14393381774425507]","[0.19702759385108948, 0.8029724359512329]",0.8029724359512329
00062790.npy,1,1,"[-0.7457484006881714, -0.23540915548801422]","[0.37511399388313293, 0.6248859763145447]",0.6248859763145447
00036518.npy,1,1,"[-1.8329750299453735, -0.5937829613685608]","[0.2245766669511795, 0.7754233479499817]",0.7754233479499817
00031035.npy,0,1,"[-0.8619261980056763, 0.23370878398418427]","[0.25055867433547974, 0.7494413256645203]",0.7494413256645203
00039131.npy,1,0,"[-0.11596691608428955, -0.361632764339447]","[0.5611094236373901, 0.4388905465602875]",0.4388905465602875
00062371.npy,1,1,"[-0.5750006437301636, 0.08099712431430817]","[0.3416392207145691, 0.6583607792854309]",0.6583607792854309
00052492.npy,1,1,"[-0.15625271201133728, 0.06486600637435913]","[0.44494447112083435, 0.555055558681488]",0.555055558681488
00067040.npy,1,1,"[-0.4622556269168854, -0.2778737545013428]","[0.454034686088562, 0.545965313911438]",0.545965313911438
00020876.npy,0,0,"[-0.1288699209690094, -0.3451603353023529]","[0.5538628101348877, 0.4461372196674347]",0.4461372196674347
00057330.npy,1,1,"[-0.2351045310497284, -0.2258179634809494]","[0.49767836928367615, 0.5023216009140015]",0.5023216009140015
00039381.npy,1,1,"[-1.2016456127166748, -0.4281098246574402]","[0.3157147765159607, 0.6842852830886841]",0.6842852830886841
00032478.npy,0,1,"[-0.6004784107208252, -0.10555550456047058]","[0.3787345290184021, 0.6212654113769531]",0.6212654113769531
00018562.npy,1,1,"[-1.3765559196472168, -0.5734512209892273]","[0.3093618154525757, 0.6906382441520691]",0.6906382441520691
00001203.npy,1,1,"[-0.3471636474132538, -0.14637359976768494]","[0.44997045397758484, 0.5500295162200928]",0.5500295162200928
00033246.npy,1,1,"[-0.6081414222717285, -0.3093607425689697]","[0.4258555769920349, 0.5741444230079651]",0.5741444230079651
00003485.npy,1,1,"[-0.5224069356918335, 0.30820924043655396]","[0.3035148084163666, 0.696485161781311]",0.696485161781311
