crop_file,logits,dataset,softmax_values,pred_label,true_label,original_rec,crop_start_sample,crop_end_sample
00014402.npy,"[-0.5405399203300476, -0.22907066345214844, 0.1937103420495987]",train,"[0.22475199401378632, 0.3068830668926239, 0.4683649241924286]",2,0,sub-059,46500,46999.0
00014403.npy,"[-1.0268688201904297, 0.5097693800926208, 0.10723765194416046]",train,"[0.11419004946947098, 0.5308621525764465, 0.3549477756023407]",1,0,sub-059,47000,47499.0
00014404.npy,"[-0.8059735894203186, -0.17028740048408508, -0.19394734501838684]",train,"[0.211305633187294, 0.39901208877563477, 0.38968226313591003]",1,0,sub-059,47500,47999.0
00014405.npy,"[-0.5801727771759033, 0.07245899736881256, -0.3434188961982727]",train,"[0.2387935221195221, 0.4586241543292999, 0.3025822341442108]",1,0,sub-059,48000,48499.0
00014406.npy,"[-0.788421094417572, -0.2884448170661926, 0.2360115945339203]",train,"[0.18401981890201569, 0.3033902049064636, 0.5125899314880371]",2,0,sub-059,48500,48999.0
00014407.npy,"[-0.9509470462799072, -0.3004949986934662, 0.08729193359613419]",train,"[0.17419640719890594, 0.33383122086524963, 0.49197229743003845]",2,0,sub-059,49000,49499.0
00014408.npy,"[-0.6339123249053955, -0.04110053926706314, 0.31359440088272095]",train,"[0.18558594584465027, 0.3357376158237457, 0.4786764085292816]",2,0,sub-059,49500,49999.0
00014409.npy,"[-0.7960587739944458, -0.24202536046504974, 0.20278975367546082]",train,"[0.18330423533916473, 0.3189966678619385, 0.49769917130470276]",2,0,sub-059,50000,50499.0
00014410.npy,"[-0.7793455719947815, -0.45175328850746155, 0.2717559039592743]",train,"[0.19053339958190918, 0.2643885612487793, 0.5450780391693115]",2,0,sub-059,50500,50999.0
00014411.npy,"[-1.4925960302352905, -0.5090503096580505, 0.5162336826324463]",train,"[0.08985930681228638, 0.24027658998966217, 0.6698640584945679]",2,0,sub-059,51000,51499.0
00014412.npy,"[-0.21521854400634766, 0.2570318877696991, 0.05096820741891861]",train,"[0.2558475434780121, 0.4102768301963806, 0.3338755667209625]",1,0,sub-059,51500,51999.0
00014413.npy,"[-1.210433840751648, -0.04721453785896301, 0.47935324907302856]",train,"[0.10396580398082733, 0.33271336555480957, 0.5633207559585571]",2,0,sub-059,52000,52499.0
00014414.npy,"[-0.7152780294418335, 0.07000590115785599, -0.21364012360572815]",train,"[0.2064216434955597, 0.4526887536048889, 0.3408896327018738]",1,0,sub-059,52500,52999.0
00014415.npy,"[-1.0191051959991455, -0.047500237822532654, 0.27325814962387085]",train,"[0.1372954398393631, 0.36275944113731384, 0.49994516372680664]",2,0,sub-059,53000,53499.0
00014416.npy,"[-0.8275018930435181, -0.12736915051937103, 0.43601465225219727]",train,"[0.15262840688228607, 0.30739662051200867, 0.5399749279022217]",2,0,sub-059,53500,53999.0
00014417.npy,"[-0.4421910345554352, -0.44263991713523865, -0.10644005984067917]",train,"[0.29424387216567993, 0.29411178827285767, 0.4116443991661072]",2,0,sub-059,54000,54499.0
00014418.npy,"[-0.5938693881034851, -0.5612570643424988, 0.011504771187901497]",train,"[0.2587263882160187, 0.26730313897132874, 0.47397053241729736]",2,0,sub-059,54500,54999.0
00014419.npy,"[-0.5806065797805786, -0.06034913659095764, -0.48909032344818115]",train,"[0.26466959714889526, 0.4452962279319763, 0.29003411531448364]",1,0,sub-059,55000,55499.0
00014420.npy,"[-0.5778748989105225, -0.07099658995866776, -0.08932818472385406]",train,"[0.23309770226478577, 0.38696569204330444, 0.3799366056919098]",1,0,sub-059,55500,55999.0
00014421.npy,"[-0.574516236782074, -0.06276468932628632, -0.030404115095734596]",train,"[0.22772356867790222, 0.37989091873168945, 0.39238545298576355]",2,0,sub-059,56000,56499.0
00014422.npy,"[-0.5460960865020752, -0.2737913429737091, 0.1823788434267044]",train,"[0.22805508971214294, 0.2994333505630493, 0.47251150012016296]",2,0,sub-059,56500,56999.0
00014423.npy,"[-0.31537845730781555, -0.2715989351272583, 0.0889526754617691]",train,"[0.2822425365447998, 0.2948734760284424, 0.4228840172290802]",2,0,sub-059,57000,57499.0
00014424.npy,"[-0.36286208033561707, -0.2855934202671051, 0.15614931285381317]",train,"[0.2659080922603607, 0.28726911544799805, 0.4468228220939636]",2,0,sub-059,57500,57999.0
00014425.npy,"[-0.9864336848258972, -0.35588565468788147, 0.19865663349628448]",train,"[0.16261163353919983, 0.305488646030426, 0.5318996906280518]",2,0,sub-059,58000,58499.0
00014426.npy,"[-0.46591898798942566, 0.3256933093070984, -0.217375710606575]",train,"[0.22276140749454498, 0.4916236698627472, 0.285614937543869]",1,0,sub-059,58500,58999.0
00014427.npy,"[-0.8098655343055725, -0.4097699820995331, 0.16554883122444153]",train,"[0.19439242780208588, 0.2900271415710449, 0.515580415725708]",2,0,sub-059,59000,59499.0
00014428.npy,"[-0.5393790006637573, -0.41982385516166687, 0.286024808883667]",train,"[0.22676776349544525, 0.25556623935699463, 0.5176660418510437]",2,0,sub-059,59500,59999.0
00014429.npy,"[-0.34686148166656494, -0.6295241117477417, -0.13575957715511322]",train,"[0.33458107709884644, 0.2521985173225403, 0.4132204055786133]",2,0,sub-059,60000,60499.0
00014430.npy,"[-0.36421263217926025, -0.36926788091659546, 0.13735409080982208]",train,"[0.27425330877304077, 0.27287042140960693, 0.4528762698173523]",2,0,sub-059,60500,60999.0
00014431.npy,"[-0.9375191330909729, 0.652940034866333, 0.3156105875968933]",train,"[0.10630059987306595, 0.5215108394622803, 0.372188538312912]",1,0,sub-059,61000,61499.0
00014432.npy,"[-0.8047398328781128, -0.4422397017478943, 0.2855360507965088]",train,"[0.18477414548397064, 0.26550519466400146, 0.5497206449508667]",2,0,sub-059,61500,61999.0
00014433.npy,"[-0.8063245415687561, -0.47667446732521057, 0.024760713800787926]",train,"[0.2133883833885193, 0.29671260714530945, 0.4898989796638489]",2,0,sub-059,62000,62499.0
00014434.npy,"[-1.2832293510437012, -0.28215110301971436, 0.3854554295539856]",train,"[0.11078613996505737, 0.30147284269332886, 0.5877410173416138]",2,0,sub-059,62500,62999.0
00014435.npy,"[-0.6276237964630127, -0.1434798389673233, 0.06390150636434555]",train,"[0.2164715826511383, 0.3512868583202362, 0.4322415292263031]",2,0,sub-059,63000,63499.0
00014436.npy,"[-0.8426071405410767, -0.20434486865997314, 0.12211417406797409]",train,"[0.18124988675117493, 0.3431401252746582, 0.4756099283695221]",2,0,sub-059,63500,63999.0
00014437.npy,"[-1.123922348022461, -0.6606903076171875, 1.002423882484436]",train,"[0.09112964570522308, 0.14482341706752777, 0.7640470266342163]",2,0,sub-059,64000,64499.0
00014438.npy,"[-1.3291395902633667, -1.0306247472763062, 0.9100663661956787]",train,"[0.08522438257932663, 0.11487014591693878, 0.7999054193496704]",2,0,sub-059,64500,64999.0
00014439.npy,"[-0.4407191276550293, -0.23525136709213257, -0.15638597309589386]",train,"[0.28113776445388794, 0.34526512026786804, 0.3735971450805664]",2,0,sub-059,65000,65499.0
00014440.npy,"[-0.8890739679336548, -0.03963141888380051, -0.003359602764248848]",train,"[0.17351895570755005, 0.40574684739112854, 0.420734167098999]",2,0,sub-059,65500,65999.0
00014441.npy,"[-1.0323950052261353, 0.18582472205162048, 0.06433030217885971]",train,"[0.13558389246463776, 0.4584312438964844, 0.40598487854003906]",1,0,sub-059,66000,66499.0
00014442.npy,"[-0.7688323855400085, -0.15037676692008972, -0.02127513848245144]",train,"[0.20129254460334778, 0.37361085414886475, 0.4250966012477875]",2,0,sub-059,66500,66999.0
00014443.npy,"[-0.8592549562454224, -0.15357884764671326, -0.348898708820343]",train,"[0.2131696343421936, 0.43171441555023193, 0.35511597990989685]",1,0,sub-059,67000,67499.0
00014444.npy,"[-1.0029603242874146, -0.5332474708557129, 0.4934122562408447]",train,"[0.14154289662837982, 0.22640277445316315, 0.632054328918457]",2,0,sub-059,67500,67999.0
00014445.npy,"[-0.8371225595474243, -0.046967461705207825, 0.5259204506874084]",train,"[0.14061124622821808, 0.3098704218864441, 0.5495182871818542]",2,0,sub-059,68000,68499.0
00014446.npy,"[-0.7590979933738708, -0.4159787595272064, 0.2527143657207489]",train,"[0.19380150735378265, 0.2731316089630127, 0.5330668687820435]",2,0,sub-059,68500,68999.0
00014447.npy,"[-0.9572603702545166, -0.23685690760612488, 0.6362169981002808]",train,"[0.12537464499473572, 0.2576777935028076, 0.6169474720954895]",2,0,sub-059,69000,69499.0
00014448.npy,"[-0.688377320766449, 0.2680024206638336, -0.3120630979537964]",train,"[0.1976611316204071, 0.5143653750419617, 0.2879734933376312]",1,0,sub-059,69500,69999.0
00014449.npy,"[-0.6613823771476746, -0.2900398075580597, -0.11607260257005692]",train,"[0.23953112959861755, 0.34724342823028564, 0.4132254123687744]",2,0,sub-059,70000,70499.0
00014450.npy,"[-0.5970854163169861, 0.12679113447666168, -0.00011395104229450226]",train,"[0.20495913922786713, 0.4227103292942047, 0.37233054637908936]",1,0,sub-059,70500,70999.0
00014451.npy,"[-1.0935003757476807, -0.5835555791854858, 0.4138936996459961]",train,"[0.13927288353443146, 0.23191708326339722, 0.6288100481033325]",2,0,sub-059,71000,71499.0
00014452.npy,"[-0.33164605498313904, -0.2502199411392212, 0.31253835558891296]",train,"[0.25067266821861267, 0.2719379663467407, 0.4773893356323242]",2,0,sub-059,71500,71999.0
00014453.npy,"[-0.48521584272384644, -0.35141804814338684, 0.44917210936546326]",train,"[0.21327343583106995, 0.24380600452423096, 0.5429205298423767]",2,0,sub-059,72000,72499.0
00014454.npy,"[-0.5085766315460205, -0.4053471088409424, 0.3937385380268097]",train,"[0.21862462162971497, 0.2423991560935974, 0.5389761924743652]",2,0,sub-059,72500,72999.0
00014455.npy,"[-0.5088230967521667, -0.15008246898651123, 0.08923734724521637]",train,"[0.2352878451347351, 0.33682048320770264, 0.42789167165756226]",2,0,sub-059,73000,73499.0
00014456.npy,"[-0.6300296783447266, 0.021114392206072807, -0.11233904212713242]",train,"[0.21758612990379333, 0.4172722399234772, 0.3651416599750519]",1,0,sub-059,73500,73999.0
00014457.npy,"[-0.5569165945053101, -0.310811847448349, 0.01893986575305462]",train,"[0.24644583463668823, 0.3152124881744385, 0.4383416771888733]",2,0,sub-059,74000,74499.0
00014458.npy,"[-0.4631217420101166, -0.18964172899723053, 0.2175372987985611]",train,"[0.23311598598957062, 0.3064382076263428, 0.4604458212852478]",2,0,sub-059,74500,74999.0
00014459.npy,"[-0.2535136342048645, -0.3568449914455414, -0.13520415127277374]",train,"[0.3303142189979553, 0.2978866398334503, 0.37179917097091675]",2,0,sub-059,75000,75499.0
00014460.npy,"[-0.858517587184906, 0.24747151136398315, 0.30536502599716187]",train,"[0.1384168416261673, 0.4183250367641449, 0.443258136510849]",2,0,sub-059,75500,75999.0
00014461.npy,"[-0.4653387665748596, -0.6686287522315979, 0.12934212386608124]",train,"[0.27559641003608704, 0.22489812970161438, 0.4995054006576538]",2,0,sub-059,76000,76499.0
00014462.npy,"[-1.1356459856033325, -0.11434159427881241, 0.42231276631355286]",train,"[0.11728925257921219, 0.32569044828414917, 0.5570203065872192]",2,0,sub-059,76500,76999.0
00014463.npy,"[-0.7501700520515442, 0.279937744140625, 0.09094083309173584]",train,"[0.16339042782783508, 0.4577166736125946, 0.3788928687572479]",1,0,sub-059,77000,77499.0
00014464.npy,"[-0.813237190246582, 0.006600065156817436, 0.4064995348453522]",train,"[0.1502307653427124, 0.3410433828830719, 0.5087258815765381]",2,0,sub-059,77500,77999.0
00014465.npy,"[0.3443031311035156, -0.6671011447906494, -0.4178301692008972]",train,"[0.5463352799415588, 0.19870644807815552, 0.25495821237564087]",0,0,sub-059,78000,78499.0
00014466.npy,"[-0.49529731273651123, -0.4322267770767212, -0.028794219717383385]",train,"[0.27326056361198425, 0.29105034470558167, 0.4356890618801117]",2,0,sub-059,78500,78999.0
00014467.npy,"[-1.3070467710494995, -0.13287095725536346, 0.3980996608734131]",train,"[0.10269399732351303, 0.3322639465332031, 0.5650420784950256]",2,0,sub-059,79000,79499.0
00014468.npy,"[-0.14679312705993652, -0.5653036832809448, 0.09912115335464478]",train,"[0.34050482511520386, 0.22406107187271118, 0.43543413281440735]",2,0,sub-059,79500,79999.0
00014469.npy,"[-0.7905949950218201, 0.051292672753334045, 0.15681865811347961]",train,"[0.1694979965686798, 0.3933614194393158, 0.4371405839920044]",2,0,sub-059,80000,80499.0
00014470.npy,"[-0.6658065319061279, 0.02542332373559475, 0.15984633564949036]",train,"[0.18941044807434082, 0.37809526920318604, 0.43249431252479553]",2,0,sub-059,80500,80999.0
00014471.npy,"[0.5446842312812805, -0.835798978805542, -0.3917657732963562]",train,"[0.6084672212600708, 0.15300334990024567, 0.2385294884443283]",0,0,sub-059,81000,81499.0
00014472.npy,"[-0.7790615558624268, -0.32596999406814575, 0.03010270558297634]",train,"[0.20750337839126587, 0.32643774151802063, 0.4660588502883911]",2,0,sub-059,81500,81999.0
00014473.npy,"[-0.5738369226455688, -0.4037603437900543, 0.4264957904815674]",train,"[0.20389096438884735, 0.241691455245018, 0.5544175505638123]",2,0,sub-059,82000,82499.0
00014474.npy,"[-0.7249768972396851, 0.2949206531047821, -0.06799668818712234]",train,"[0.17538106441497803, 0.48631608486175537, 0.3383028209209442]",1,0,sub-059,82500,82999.0
00014475.npy,"[-0.942254900932312, 0.11715845763683319, 0.09398665279150009]",train,"[0.14918065071105957, 0.43033817410469055, 0.4204810857772827]",1,0,sub-059,83000,83499.0
00014476.npy,"[-0.775528073310852, -0.674171507358551, 0.34379252791404724]",train,"[0.1934444159269333, 0.2140793353319168, 0.5924762487411499]",2,0,sub-059,83500,83999.0
00014477.npy,"[-0.34464964270591736, -0.038314782083034515, -0.06253903359174728]",train,"[0.27141737937927246, 0.3687034547328949, 0.35987916588783264]",1,0,sub-059,84000,84499.0
00014478.npy,"[-0.22239993512630463, -1.0129878520965576, 0.17110474407672882]",train,"[0.34062913060188293, 0.15450190007686615, 0.5048689842224121]",2,0,sub-059,84500,84999.0
00014479.npy,"[-0.6955009698867798, -0.41702547669410706, 0.14970265328884125]",train,"[0.215073823928833, 0.284137099981308, 0.5007890462875366]",2,0,sub-059,85000,85499.0
00014480.npy,"[-0.4056691825389862, -0.0014157015830278397, 0.05921154469251633]",train,"[0.24449831247329712, 0.36630332469940186, 0.38919833302497864]",2,0,sub-059,85500,85999.0
00014481.npy,"[-0.5431505441665649, -0.05551324039697647, 0.17494800686836243]",train,"[0.2137211263179779, 0.3480371832847595, 0.43824172019958496]",2,0,sub-059,86000,86499.0
00014482.npy,"[-0.6111497282981873, -0.11061886698007584, -0.3244257867336273]",train,"[0.251151978969574, 0.41429945826530457, 0.33454856276512146]",1,0,sub-059,86500,86999.0
00014483.npy,"[-0.6377170085906982, -0.4702340066432953, 0.008571406826376915]",train,"[0.24445277452468872, 0.28902268409729004, 0.46652451157569885]",2,0,sub-059,87000,87499.0
00014484.npy,"[-1.2213044166564941, 0.05591975152492523, -0.20930726826190948]",train,"[0.13628138601779938, 0.48879632353782654, 0.37492233514785767]",1,0,sub-059,87500,87999.0
00014485.npy,"[-1.0678608417510986, -0.04108162224292755, 0.3755975663661957]",train,"[0.1245737075805664, 0.3478170931339264, 0.5276092290878296]",2,0,sub-059,88000,88499.0
00014486.npy,"[-0.958420991897583, -0.140206441283226, 0.10737302899360657]",train,"[0.16208525002002716, 0.3673580288887024, 0.47055667638778687]",2,0,sub-059,88500,88999.0
00014487.npy,"[-0.5707031488418579, -0.20779892802238464, -0.05925723910331726]",train,"[0.24359354376792908, 0.3501652777194977, 0.40624117851257324]",2,0,sub-059,89000,89499.0
00014488.npy,"[-1.2125334739685059, -0.21488651633262634, 0.22575105726718903]",train,"[0.1261773258447647, 0.34217938780784607, 0.531643271446228]",2,0,sub-059,89500,89999.0
00014489.npy,"[-0.3780977725982666, -0.3999757468700409, 0.1833999902009964]",train,"[0.2679775357246399, 0.2621783912181854, 0.46984410285949707]",2,0,sub-059,90000,90499.0
00014490.npy,"[-0.4271109700202942, 0.06687547266483307, 0.2218015342950821]",train,"[0.2196694314479828, 0.36000221967697144, 0.42032837867736816]",2,0,sub-059,90500,90999.0
00014491.npy,"[-0.7236016392707825, -0.5402554869651794, 0.1613004356622696]",train,"[0.2162640541791916, 0.2597828805446625, 0.5239530801773071]",2,0,sub-059,91000,91499.0
00014492.npy,"[-1.2491196393966675, 0.2508641183376312, 0.1460072100162506]",train,"[0.10507398843765259, 0.47090134024620056, 0.42402464151382446]",1,0,sub-059,91500,91999.0
00014493.npy,"[-0.9088054895401001, -0.3793317377567291, 0.13635429739952087]",train,"[0.18044382333755493, 0.3064005374908447, 0.5131556391716003]",2,0,sub-059,92000,92499.0
00014494.npy,"[-0.4798116683959961, -0.20925024151802063, -0.04049362242221832]",train,"[0.25890982151031494, 0.33935314416885376, 0.4017370939254761]",2,0,sub-059,92500,92999.0
00014495.npy,"[-1.210971474647522, -0.2800087034702301, 0.34847283363342285]",train,"[0.12058176100254059, 0.30590999126434326, 0.5735082626342773]",2,0,sub-059,93000,93499.0
00014496.npy,"[-0.8743503093719482, -0.5488808751106262, -0.01045871339738369]",train,"[0.2102140635251999, 0.2910793125629425, 0.4987066090106964]",2,0,sub-059,93500,93999.0
00014497.npy,"[-0.7106373310089111, -0.2384033203125, 0.28381583094596863]",train,"[0.188436821103096, 0.30217212438583374, 0.5093910694122314]",2,0,sub-059,94000,94499.0
00014498.npy,"[-1.1036077737808228, -0.47689303755760193, 0.6360816955566406]",train,"[0.11672661453485489, 0.21844828128814697, 0.6648250818252563]",2,0,sub-059,94500,94999.0
00014499.npy,"[-0.7487093210220337, -0.23825663328170776, 0.16107189655303955]",train,"[0.1941813826560974, 0.3235149681568146, 0.482303649187088]",2,0,sub-059,95000,95499.0
00014500.npy,"[-0.9193404316902161, -0.19586820900440216, 0.07813731580972672]",train,"[0.17321975529193878, 0.3571062386035919, 0.4696739614009857]",2,0,sub-059,95500,95999.0
00014501.npy,"[-0.9077041149139404, -0.7892794013023376, 0.49536097049713135]",train,"[0.1614629626274109, 0.1817624419927597, 0.6567745804786682]",2,0,sub-059,96000,96499.0
00014502.npy,"[-1.1519770622253418, -0.34335488080978394, 0.9032312631607056]",train,"[0.09047091752290726, 0.20309028029441833, 0.7064388394355774]",2,0,sub-059,96500,96999.0
00014503.npy,"[-0.36563217639923096, 0.17603151500225067, 0.22197088599205017]",train,"[0.22131073474884033, 0.380403071641922, 0.39828619360923767]",2,0,sub-059,97000,97499.0
00014504.npy,"[-0.6795716285705566, -0.07448700070381165, 0.20299994945526123]",train,"[0.19053009152412415, 0.3489381968975067, 0.46053171157836914]",2,0,sub-059,97500,97999.0
00014505.npy,"[-0.6864904165267944, -0.25234508514404297, 0.2534365653991699]",train,"[0.1959463506937027, 0.30247125029563904, 0.5015823841094971]",2,0,sub-059,98000,98499.0
00014506.npy,"[-1.2539002895355225, -0.14030751585960388, 0.645037055015564]",train,"[0.093248151242733, 0.28396672010421753, 0.6227851510047913]",2,0,sub-059,98500,98999.0
00014507.npy,"[-0.5910018682479858, -0.2805103659629822, -0.12033352255821228]",train,"[0.25219666957855225, 0.3440203070640564, 0.40378299355506897]",2,0,sub-059,99000,99499.0
00014508.npy,"[-0.5598110556602478, -0.11187443137168884, 0.15938474237918854]",train,"[0.21655046939849854, 0.33891868591308594, 0.4445308446884155]",2,0,sub-059,99500,99999.0
00014509.npy,"[-0.32909008860588074, -0.4576101303100586, 0.16584642231464386]",train,"[0.28410783410072327, 0.2498432993888855, 0.46604883670806885]",2,0,sub-059,100000,100499.0
00014510.npy,"[-0.7174517512321472, -0.1579260677099228, 0.32543477416038513]",train,"[0.1789793223142624, 0.31318560242652893, 0.5078350901603699]",2,0,sub-059,100500,100999.0
00014511.npy,"[-0.32718425989151, -0.30437764525413513, 0.3500889837741852]",train,"[0.25052788853645325, 0.2563072443008423, 0.49316486716270447]",2,0,sub-059,101000,101499.0
00014512.npy,"[-0.6337158679962158, -0.03922119736671448, -0.25136512517929077]",train,"[0.23376278579235077, 0.4236050844192505, 0.3426322042942047]",1,0,sub-059,101500,101999.0
00014513.npy,"[-0.4896593987941742, -0.43429967761039734, 0.5603013634681702]",train,"[0.20348116755485535, 0.21506346762180328, 0.581455409526825]",2,0,sub-059,102000,102499.0
00014514.npy,"[-1.1047650575637817, -0.39277979731559753, 0.6067230701446533]",train,"[0.11661496758460999, 0.23766516149044037, 0.6457198858261108]",2,0,sub-059,102500,102999.0
00014515.npy,"[-0.9211613535881042, 0.03911762684583664, 0.22376662492752075]",train,"[0.1480463743209839, 0.38676005601882935, 0.4651935398578644]",2,0,sub-059,103000,103499.0
00014516.npy,"[-0.7080626487731934, -0.2872295081615448, 0.5472657680511475]",train,"[0.16577644646167755, 0.25251561403274536, 0.5817079544067383]",2,0,sub-059,103500,103999.0
00014517.npy,"[-0.9583613872528076, -0.04446569085121155, 0.42778104543685913]",train,"[0.13345056772232056, 0.3328283131122589, 0.5337211489677429]",2,0,sub-059,104000,104499.0
00014518.npy,"[-0.9559171199798584, -0.026590006425976753, 0.24343930184841156]",train,"[0.14596866071224213, 0.3697100579738617, 0.4843212068080902]",2,0,sub-059,104500,104999.0
00014519.npy,"[-1.0176455974578857, 0.152531236410141, 0.26952892541885376]",train,"[0.12746812403202057, 0.4107739329338074, 0.4617578983306885]",2,0,sub-059,105000,105499.0
00014520.npy,"[-0.48891785740852356, -0.19587787985801697, 0.22371332347393036]",train,"[0.2283184975385666, 0.30606013536453247, 0.46562135219573975]",2,0,sub-059,105500,105999.0
00014521.npy,"[-1.0292361974716187, -0.5149219632148743, 0.5566747188568115]",train,"[0.1323411464691162, 0.2213393896818161, 0.6463194489479065]",2,0,sub-059,106000,106499.0
00014522.npy,"[-0.695763349533081, 0.19114215672016144, 0.29140031337738037]",train,"[0.16363348066806793, 0.3972375988960266, 0.4391288459300995]",2,0,sub-059,106500,106999.0
00014523.npy,"[0.547335147857666, -0.4750887453556061, -0.45389553904533386]",train,"[0.5789888501167297, 0.2082749903202057, 0.2127361297607422]",0,0,sub-059,107000,107499.0
00014524.npy,"[-0.5949335098266602, -0.6605705618858337, 0.29647642374038696]",train,"[0.22856953740119934, 0.21404866874217987, 0.5573817491531372]",2,0,sub-059,107500,107999.0
00014525.npy,"[-0.07297829538583755, -0.37035471200942993, -0.023547789081931114]",train,"[0.35798195004463196, 0.2658962309360504, 0.3761218190193176]",2,0,sub-059,108000,108499.0
00014526.npy,"[-0.4488692879676819, -0.3128725290298462, 0.3187369704246521]",train,"[0.2325429618358612, 0.266419380903244, 0.5010376572608948]",2,0,sub-059,108500,108999.0
00014527.npy,"[-0.2982238531112671, -0.2520189583301544, 0.376385360956192]",train,"[0.24934206902980804, 0.26113319396972656, 0.4895247220993042]",2,0,sub-059,109000,109499.0
00014528.npy,"[-0.045982398092746735, -0.2473345696926117, 0.1939784437417984]",train,"[0.32374781370162964, 0.2647041380405426, 0.41154801845550537]",2,0,sub-059,109500,109999.0
00014529.npy,"[-0.4138394594192505, 0.12898501753807068, 0.03040989302098751]",train,"[0.2336350530385971, 0.4020533263683319, 0.36431166529655457]",1,0,sub-059,110000,110499.0
00014530.npy,"[-1.1441586017608643, 0.18264171481132507, 0.5375415086746216]",train,"[0.09858383983373642, 0.3715589940547943, 0.5298571586608887]",2,0,sub-059,110500,110999.0
00014531.npy,"[-0.8014492392539978, -0.12691587209701538, 0.2536434829235077]",train,"[0.17136910557746887, 0.3364175260066986, 0.4922133982181549]",2,0,sub-059,111000,111499.0
00014532.npy,"[-0.07178022712469101, -0.15570737421512604, 0.18577033281326294]",train,"[0.31121087074279785, 0.2861578166484833, 0.4026312828063965]",2,0,sub-059,111500,111999.0
00014533.npy,"[-0.5526883006095886, -0.12122215330600739, -0.03889097273349762]",train,"[0.23746539652347565, 0.36558106541633606, 0.3969535529613495]",2,0,sub-059,112000,112499.0
00014534.npy,"[-0.8702973127365112, -0.12403669953346252, -0.016745539382100105]",train,"[0.18324850499629974, 0.3864891827106476, 0.4302622973918915]",2,0,sub-059,112500,112999.0
00014535.npy,"[-0.528680145740509, -0.2202807366847992, 0.13182321190834045]",train,"[0.23271989822387695, 0.3167887330055237, 0.45049142837524414]",2,0,sub-059,113000,113499.0
00014536.npy,"[-0.3460703492164612, -0.10200995206832886, 0.13943509757518768]",train,"[0.2563171088695526, 0.32716861367225647, 0.4165143072605133]",2,0,sub-059,113500,113999.0
00014537.npy,"[0.09224431961774826, -0.4145612418651581, 0.10613825917243958]",train,"[0.3822034001350403, 0.23024578392505646, 0.3875507712364197]",2,0,sub-059,114000,114499.0
00014538.npy,"[-0.49250760674476624, -0.04802711308002472, -0.24357177317142487]",train,"[0.26025810837745667, 0.40591928362846375, 0.3338226079940796]",1,0,sub-059,114500,114999.0
00014539.npy,"[-1.3863694667816162, -0.31240659952163696, 0.3314095735549927]",train,"[0.10527319461107254, 0.3081299364566803, 0.5865968465805054]",2,0,sub-059,115000,115499.0
00014540.npy,"[-0.8123934268951416, -0.29137739539146423, 0.3665367364883423]",train,"[0.16850244998931885, 0.2837138772010803, 0.5477836728096008]",2,0,sub-059,115500,115999.0
00014541.npy,"[-0.2379888892173767, -0.06416159868240356, 0.01864084042608738]",train,"[0.28715693950653076, 0.3416736423969269, 0.37116938829421997]",2,0,sub-059,116000,116499.0
00014542.npy,"[-0.3282439708709717, -0.03313807398080826, -0.020469101145863533]",train,"[0.27000293135643005, 0.36268651485443115, 0.3673105835914612]",2,0,sub-059,116500,116999.0
00014543.npy,"[-0.19716452062129974, -0.015923956409096718, -0.11561407893896103]",train,"[0.3045371472835541, 0.3650497496128082, 0.3304130434989929]",1,0,sub-059,117000,117499.0
00014544.npy,"[-0.2905031442642212, 0.08343683928251266, -0.12140905857086182]",train,"[0.2749003767967224, 0.39955395460128784, 0.32554569840431213]",1,0,sub-059,117500,117999.0
00014545.npy,"[-0.9403325319290161, 0.08326713740825653, 0.22217382490634918]",train,"[0.1432432234287262, 0.3986738324165344, 0.45808297395706177]",2,0,sub-059,118000,118499.0
00014546.npy,"[-0.621564507484436, -0.4575486183166504, 0.20872609317302704]",train,"[0.22360266745090485, 0.2634560763835907, 0.5129412412643433]",2,0,sub-059,118500,118999.0
00014547.npy,"[-1.1888649463653564, -0.5667763352394104, 0.6240314841270447]",train,"[0.11122250556945801, 0.20718692243099213, 0.6815906167030334]",2,0,sub-059,119000,119499.0
00014548.npy,"[-0.6851983666419983, -0.11531620472669601, 0.053162455558776855]",train,"[0.20573756098747253, 0.3637560307979584, 0.4305063784122467]",2,0,sub-059,119500,119999.0
00014549.npy,"[-1.6606329679489136, 0.09583790600299835, 0.3317543864250183]",train,"[0.07079656422138214, 0.4100508689880371, 0.5191525220870972]",2,0,sub-059,120000,120499.0
00014550.npy,"[-0.16625024378299713, -0.23095493018627167, -0.10121626406908035]",train,"[0.33282968401908875, 0.31197601556777954, 0.3551943004131317]",2,0,sub-059,120500,120999.0
00014551.npy,"[-0.5102189779281616, -0.15698927640914917, 0.30887430906295776]",train,"[0.21312417089939117, 0.3034159541130066, 0.48345986008644104]",2,0,sub-059,121000,121499.0
00014552.npy,"[-0.06507319211959839, -0.9513062238693237, -0.4695380926132202]",train,"[0.48087573051452637, 0.1982196569442749, 0.3209046423435211]",0,0,sub-059,121500,121999.0
00014553.npy,"[-0.5832287073135376, -0.8907819986343384, 0.4092559218406677]",train,"[0.22557203471660614, 0.165850430727005, 0.6085774898529053]",2,0,sub-059,122000,122499.0
00014554.npy,"[-0.6861215829849243, -0.19054383039474487, 0.09969642013311386]",train,"[0.2067975550889969, 0.3394470512866974, 0.4537554085254669]",2,0,sub-059,122500,122999.0
