crop_file,true_label,pred_label,logits,softmax,goodness
00059440.npy,0,1,"[-0.41345882415771484, -0.28433069586753845]","[0.4677627384662628, 0.5322372317314148]",0.5322372317314148
00064261.npy,1,1,"[-0.6976432800292969, -0.13438382744789124]","[0.36279362440109253, 0.6372063755989075]",0.6372063755989075
00039528.npy,1,0,"[-0.0030345767736434937, -0.011152837425470352]","[0.502029538154602, 0.49797046184539795]",0.49797046184539795
00004053.npy,1,1,"[-0.32927611470222473, -0.1287481188774109]","[0.45003530383110046, 0.5499646663665771]",0.5499646663665771
00066867.npy,1,1,"[-0.07040919363498688, 0.49539023637771606]","[0.36220666766166687, 0.6377933621406555]",0.6377933621406555
00022007.npy,0,0,"[-0.041707951575517654, -0.441351056098938]","[0.5986018776893616, 0.40139809250831604]",0.40139809250831604
00013584.npy,1,1,"[-0.07126642763614655, 0.09130893647670746]","[0.4594454765319824, 0.5405545234680176]",0.5405545234680176
00032387.npy,0,1,"[-0.5444640517234802, -0.1268598735332489]","[0.39709019660949707, 0.6029098033905029]",0.6029098033905029
00026067.npy,0,1,"[-0.3535158038139343, -0.3009255528450012]","[0.48685547709465027, 0.5131445527076721]",0.5131445527076721
00067202.npy,1,1,"[-0.42882198095321655, 0.562913715839386]","[0.270569384098053, 0.729430615901947]",0.729430615901947
00036799.npy,1,0,"[-0.12790967524051666, -0.23403774201869965]","[0.5265071392059326, 0.4734928607940674]",0.4734928607940674
00033103.npy,1,1,"[-0.21134567260742188, -0.000487305223941803]","[0.44747984409332275, 0.5525200963020325]",0.5525200963020325
00034699.npy,1,0,"[-0.13595937192440033, -0.22385387122631073]","[0.5219594836235046, 0.478040486574173]",0.478040486574173
00068835.npy,1,1,"[-0.6119258403778076, -0.02671525999903679]","[0.3577345311641693, 0.6422654986381531]",0.6422654986381531
00027033.npy,0,0,"[-0.038780007511377335, -0.5213028788566589]","[0.6183434724807739, 0.38165658712387085]",0.38165658712387085
00011123.npy,1,1,"[-0.24267005920410156, 0.16431939601898193]","[0.3996342122554779, 0.6003658175468445]",0.6003658175468445
00021851.npy,0,1,"[-0.2616204023361206, -0.13536116480827332]","[0.4684770703315735, 0.5315229296684265]",0.5315229296684265
00001158.npy,1,1,"[0.12039101123809814, 0.1627424657344818]","[0.4894137382507324, 0.5105862617492676]",0.5105862617492676
00035232.npy,1,1,"[-0.6550309062004089, 0.21570295095443726]","[0.2951016426086426, 0.7048983573913574]",0.7048983573913574
00039368.npy,0,0,"[-0.0786849856376648, -0.2627469599246979]","[0.5458860397338867, 0.45411399006843567]",0.45411399006843567
00003488.npy,1,1,"[-0.3435443341732025, 0.2341649979352951]","[0.35945984721183777, 0.6405401229858398]",0.6405401229858398
00063504.npy,1,1,"[0.04978856444358826, 0.4446597397327423]","[0.4025452733039856, 0.5974547863006592]",0.5974547863006592
00058003.npy,1,0,"[0.10136190056800842, -0.1695619374513626]","[0.5673196911811829, 0.43268030881881714]",0.43268030881881714
00038110.npy,1,0,"[0.06163718178868294, -0.172234445810318]","[0.558202862739563, 0.4417971670627594]",0.4417971670627594
00007570.npy,1,1,"[-0.4755791127681732, 0.10472895950078964]","[0.3588617146015167, 0.6411383152008057]",0.6411383152008057
00020674.npy,1,0,"[-0.15969756245613098, -0.4092685878276825]","[0.562070906162262, 0.43792909383773804]",0.43792909383773804
00021707.npy,0,1,"[-0.500255823135376, 0.07742467522621155]","[0.3594664931297302, 0.6405335068702698]",0.6405335068702698
00064559.npy,0,1,"[-0.12779055535793304, 0.41649171710014343]","[0.36719200015068054, 0.6328080296516418]",0.6328080296516418
00043113.npy,1,1,"[-0.32493674755096436, 0.16668352484703064]","[0.3795119524002075, 0.6204881072044373]",0.6204881072044373
00059302.npy,1,0,"[0.06523033231496811, -0.10318160057067871]","[0.5420037508010864, 0.4579962193965912]",0.4579962193965912
00004161.npy,0,1,"[-0.39666756987571716, 0.21443608403205872]","[0.35180747509002686, 0.6481925249099731]",0.6481925249099731
00033179.npy,1,1,"[-0.08336223661899567, 0.006092417985200882]","[0.4776512384414673, 0.5223487615585327]",0.5223487615585327
00060924.npy,0,1,"[-0.5656995177268982, 0.03773312270641327]","[0.3535587191581726, 0.6464412212371826]",0.6464412212371826
00068645.npy,1,1,"[-0.33163437247276306, 0.2595723867416382]","[0.35635799169540405, 0.643642008304596]",0.643642008304596
00058465.npy,1,0,"[-0.10577283799648285, -0.24866335093975067]","[0.5356619954109192, 0.4643380641937256]",0.4643380641937256
00007794.npy,0,1,"[-0.2814803123474121, 0.17341051995754242]","[0.388198584318161, 0.6118014454841614]",0.6118014454841614
00036434.npy,0,1,"[-0.4424787163734436, -0.3611856698989868]","[0.4796879291534424, 0.5203120708465576]",0.5203120708465576
00011104.npy,0,0,"[-0.033145781606435776, -0.08464497327804565]","[0.5128719806671143, 0.48712804913520813]",0.48712804913520813
00021472.npy,1,1,"[-0.07193265855312347, 0.1362769603729248]","[0.4481348395347595, 0.5518651604652405]",0.5518651604652405
00041411.npy,1,1,"[-0.34974005818367004, 0.1868898868560791]","[0.36897188425064087, 0.6310281753540039]",0.6310281753540039
00033853.npy,1,1,"[0.025532381609082222, 0.03338107466697693]","[0.49803784489631653, 0.5019621849060059]",0.5019621849060059
00030791.npy,1,1,"[-0.15208666026592255, 0.41738131642341614]","[0.3613595962524414, 0.6386404037475586]",0.6386404037475586
00037243.npy,1,0,"[-0.029094431549310684, -0.12209740281105042]","[0.5232340097427368, 0.47676602005958557]",0.47676602005958557
00006989.npy,0,1,"[-0.4994497001171112, 0.1975976675748825]","[0.3324671983718872, 0.6675328016281128]",0.6675328016281128
00035308.npy,1,1,"[-0.0754503607749939, 0.4670233726501465]","[0.3676123023033142, 0.6323876976966858]",0.6323876976966858
00032483.npy,1,1,"[-0.40021494030952454, -0.270080029964447]","[0.4675121307373047, 0.5324878692626953]",0.5324878692626953
00036378.npy,1,1,"[-0.30593565106391907, 0.04345284029841423]","[0.41353070735931396, 0.586469292640686]",0.586469292640686
00043407.npy,1,0,"[-0.03588968887925148, -0.1631394922733307]","[0.5317695736885071, 0.4682304263114929]",0.4682304263114929
00014600.npy,0,1,"[0.07073329389095306, 0.29620540142059326]","[0.44386956095695496, 0.5561304092407227]",0.5561304092407227
00006360.npy,0,0,"[-0.12327681481838226, -0.27380260825157166]","[0.5375605821609497, 0.4624394476413727]",0.4624394476413727
00064237.npy,0,1,"[-0.5136456489562988, 0.33688411116600037]","[0.2993217408657074, 0.7006782293319702]",0.7006782293319702
00058905.npy,1,0,"[-0.0745195597410202, -0.31303340196609497]","[0.55934739112854, 0.44065263867378235]",0.44065263867378235
00027767.npy,0,1,"[-0.1180783212184906, -0.033924978226423264]","[0.4789740741252899, 0.5210258960723877]",0.5210258960723877
00021517.npy,0,1,"[-0.1830001324415207, 0.46577703952789307]","[0.3432651162147522, 0.656734824180603]",0.656734824180603
00058824.npy,1,1,"[-0.43441155552864075, 0.36038416624069214]","[0.311139851808548, 0.6888601183891296]",0.6888601183891296
00013616.npy,1,1,"[-0.17925412952899933, 0.11803510785102844]","[0.4262202978134155, 0.5737797021865845]",0.5737797021865845
00021534.npy,0,1,"[-0.23151111602783203, -0.13764697313308716]","[0.4765511751174927, 0.5234488248825073]",0.5234488248825073
00068784.npy,1,1,"[-0.6257328391075134, 0.49376052618026733]","[0.24610526859760284, 0.7538947463035583]",0.7538947463035583
00038245.npy,1,1,"[0.21030153334140778, 0.3195341229438782]","[0.4727189838886261, 0.5272809863090515]",0.5272809863090515
00020662.npy,0,1,"[-0.5641602277755737, 0.3329991400241852]","[0.2896345853805542, 0.710365355014801]",0.710365355014801
00060741.npy,0,1,"[-0.606911838054657, 0.2389456182718277]","[0.30030256509780884, 0.6996974349021912]",0.6996974349021912
00003665.npy,1,0,"[0.050308723002672195, -0.22430579364299774]","[0.5682253837585449, 0.4317745864391327]",0.4317745864391327
00063268.npy,0,1,"[-0.1658441424369812, 0.11664247512817383]","[0.4298442602157593, 0.5701557397842407]",0.5701557397842407
00022447.npy,0,0,"[0.17454230785369873, -0.2273266762495041]","[0.5991366505622864, 0.400863379240036]",0.400863379240036
00007826.npy,1,1,"[-0.29070353507995605, 0.04621186479926109]","[0.4165589511394501, 0.5834410190582275]",0.5834410190582275
00055385.npy,1,1,"[-0.4411599040031433, 0.42754510045051575]","[0.29552382230758667, 0.7044761776924133]",0.7044761776924133
00007812.npy,0,1,"[0.07259447872638702, 0.07582829892635345]","[0.499191552400589, 0.5008084774017334]",0.5008084774017334
00027702.npy,0,1,"[-0.11565394699573517, 0.1188235804438591]","[0.4416477382183075, 0.5583522915840149]",0.5583522915840149
00004789.npy,1,0,"[-0.18361680209636688, -0.27504464983940125]","[0.5228410363197327, 0.47715893387794495]",0.47715893387794495
00063081.npy,0,1,"[-0.471250981092453, -0.10973218083381653]","[0.4105919599533081, 0.5894080400466919]",0.5894080400466919
00020097.npy,0,1,"[-0.06041298434138298, 0.07444264739751816]","[0.466337114572525, 0.5336629152297974]",0.5336629152297974
00006747.npy,1,1,"[0.1096111387014389, 0.24771063029766083]","[0.4655299186706543, 0.5344700813293457]",0.5344700813293457
00063985.npy,1,1,"[-0.4844631850719452, -0.06176697090268135]","[0.39587172865867615, 0.6041282415390015]",0.6041282415390015
00019884.npy,0,1,"[-0.14347396790981293, 0.42284277081489563]","[0.3620871603488922, 0.6379128694534302]",0.6379128694534302
00019834.npy,0,0,"[0.17782093584537506, 0.02477283775806427]","[0.5381875038146973, 0.46181249618530273]",0.46181249618530273
00020483.npy,0,0,"[0.3257675766944885, 0.026565980166196823]","[0.5742473602294922, 0.4257526695728302]",0.4257526695728302
00014806.npy,1,1,"[-0.19922341406345367, -0.05837244167923927]","[0.4648453891277313, 0.5351546406745911]",0.5351546406745911
00020937.npy,0,1,"[-0.6994143128395081, 0.09689787030220032]","[0.3108149468898773, 0.6891850829124451]",0.6891850829124451
00060901.npy,0,0,"[-0.1470988392829895, -0.5105210542678833]","[0.5898686647415161, 0.41013139486312866]",0.41013139486312866
00010891.npy,1,1,"[-0.28164342045783997, -0.030954699963331223]","[0.4376540184020996, 0.5623459815979004]",0.5623459815979004
00041975.npy,0,1,"[-0.41813358664512634, 0.10925448685884476]","[0.37112629413604736, 0.6288737058639526]",0.6288737058639526
00038596.npy,1,0,"[-0.008096996694803238, -0.04835214093327522]","[0.5100623965263367, 0.48993757367134094]",0.48993757367134094
00034813.npy,0,0,"[0.29781627655029297, -0.1826309859752655]","[0.6178535223007202, 0.3821465075016022]",0.3821465075016022
00040621.npy,1,0,"[0.17772653698921204, -0.048856768757104874]","[0.556404709815979, 0.4435953199863434]",0.4435953199863434
00018048.npy,0,1,"[-0.3446216285228729, 0.06147971376776695]","[0.3998473286628723, 0.6001527309417725]",0.6001527309417725
00017626.npy,1,0,"[0.034171149134635925, -0.5263814926147461]","[0.6365804076194763, 0.3634195923805237]",0.3634195923805237
00024319.npy,0,0,"[0.1447400152683258, -0.10857374966144562]","[0.5629919171333313, 0.4370080232620239]",0.4370080232620239
00059054.npy,1,0,"[0.025441553443670273, -0.7097082138061523]","[0.6759343147277832, 0.3240656554698944]",0.3240656554698944
00041129.npy,1,1,"[-0.004184115678071976, 0.2684480547904968]","[0.43226101994514465, 0.5677390098571777]",0.5677390098571777
00068726.npy,1,1,"[-0.3166830241680145, 0.5080758929252625]","[0.3047544062137604, 0.6952455639839172]",0.6952455639839172
00066802.npy,1,0,"[-0.10829751193523407, -0.19549621641635895]","[0.5217859148979187, 0.4782141149044037]",0.4782141149044037
00033579.npy,1,1,"[-0.1160794049501419, 0.044894877821207047]","[0.45984309911727905, 0.540156900882721]",0.540156900882721
00014559.npy,0,0,"[-0.270416259765625, -0.2735038697719574]","[0.5007718801498413, 0.4992280900478363]",0.4992280900478363
00021081.npy,1,1,"[-0.294514000415802, -0.1942491978406906]","[0.4749547839164734, 0.5250452160835266]",0.5250452160835266
00014558.npy,0,0,"[-0.2967645227909088, -0.46233445405960083]","[0.5412981510162354, 0.45870181918144226]",0.45870181918144226
00007707.npy,1,0,"[0.12754926085472107, 0.017455030232667923]","[0.5274957418441772, 0.472504198551178]",0.472504198551178
00028193.npy,0,1,"[-0.4589432179927826, -0.16070963442325592]","[0.4259893596172333, 0.5740106105804443]",0.5740106105804443
00040813.npy,1,0,"[0.1608937382698059, 0.01633177325129509]","[0.5360776782035828, 0.4639223515987396]",0.4639223515987396
00044111.npy,1,1,"[-0.2279871702194214, 0.13569696247577667]","[0.4100680351257324, 0.5899319648742676]",0.5899319648742676
00057927.npy,1,1,"[-0.18646739423274994, 0.3374370038509369]","[0.3719397187232971, 0.6280602812767029]",0.6280602812767029
00017873.npy,0,1,"[-0.1467965543270111, 0.11005580425262451]","[0.4361376464366913, 0.5638623833656311]",0.5638623833656311
00038007.npy,1,0,"[0.14603707194328308, -0.0868120789527893]","[0.5579506754875183, 0.4420493245124817]",0.4420493245124817
00058255.npy,1,1,"[0.04979497566819191, 0.20091073215007782]","[0.4622928202152252, 0.5377072095870972]",0.5377072095870972
00059617.npy,1,0,"[0.0875537320971489, -0.5776293873786926]","[0.660423755645752, 0.33957624435424805]",0.33957624435424805
00007872.npy,1,1,"[-0.3864566683769226, 0.30466821789741516]","[0.3337828814983368, 0.6662171483039856]",0.6662171483039856
00067322.npy,1,0,"[-0.12992723286151886, -0.18936511874198914]","[0.5148550868034363, 0.48514488339424133]",0.48514488339424133
00014895.npy,0,1,"[-0.24710747599601746, 0.191902756690979]","[0.39197683334350586, 0.6080231070518494]",0.6080231070518494
00036140.npy,1,1,"[-0.5736441612243652, -0.27778196334838867]","[0.4265693128108978, 0.5734307169914246]",0.5734307169914246
00040156.npy,1,0,"[0.12315700948238373, -0.0957363098859787]","[0.5545058846473694, 0.445494145154953]",0.445494145154953
00037272.npy,1,1,"[-0.09569650888442993, 0.18314819037914276]","[0.4307370185852051, 0.5692629814147949]",0.5692629814147949
00003564.npy,1,0,"[-0.22917991876602173, -0.40301358699798584]","[0.5433493256568909, 0.45665067434310913]",0.45665067434310913
00000983.npy,0,0,"[-0.027336064726114273, -0.08564065396785736]","[0.514572024345398, 0.48542797565460205]",0.48542797565460205
00039693.npy,1,1,"[-0.2541104555130005, 0.07790537178516388]","[0.4177502393722534, 0.5822497606277466]",0.5822497606277466
00021885.npy,0,0,"[0.17007631063461304, -0.2703503966331482]","[0.6083607077598572, 0.3916393220424652]",0.3916393220424652
00067394.npy,1,0,"[0.06157698482275009, 0.04417635127902031]","[0.5043500065803528, 0.49564993381500244]",0.49564993381500244
00009961.npy,1,1,"[-0.6239793300628662, 0.7900351881980896]","[0.19560161232948303, 0.8043983578681946]",0.8043983578681946
00003992.npy,0,1,"[-0.12225538492202759, -0.0427917055785656]","[0.4801445007324219, 0.5198554992675781]",0.5198554992675781
00060122.npy,0,0,"[0.21004459261894226, -0.15373289585113525]","[0.5899545550346375, 0.41004544496536255]",0.41004544496536255
00024309.npy,1,1,"[-0.4351191520690918, 0.4732830226421356]","[0.2873269021511078, 0.7126730680465698]",0.7126730680465698
00033259.npy,1,0,"[0.022399041801691055, -0.16610658168792725]","[0.5469873547554016, 0.4530126452445984]",0.4530126452445984
00020400.npy,0,1,"[-0.17014452815055847, -0.14351406693458557]","[0.493342787027359, 0.5066572427749634]",0.5066572427749634
00038190.npy,1,1,"[-0.22375273704528809, -0.2157847136259079]","[0.49800801277160645, 0.5019919872283936]",0.5019919872283936
00034770.npy,1,1,"[-0.3178233206272125, 0.3578849732875824]","[0.33721983432769775, 0.6627801060676575]",0.6627801060676575
00006357.npy,1,1,"[-0.126754492521286, 0.42659661173820496]","[0.3650873005390167, 0.6349127292633057]",0.6349127292633057
00040076.npy,1,1,"[-0.3267623484134674, -0.19375641644001007]","[0.46679744124412537, 0.5332025289535522]",0.5332025289535522
00032241.npy,0,1,"[-0.0693197250366211, 0.2907395660877228]","[0.41094520688056946, 0.5890548229217529]",0.5890548229217529
00036793.npy,1,1,"[-0.32213082909584045, 0.2221117615699768]","[0.36720120906829834, 0.6327987909317017]",0.6327987909317017
00003503.npy,1,0,"[0.08139470964670181, -0.21729008853435516]","[0.5741209983825684, 0.4258790612220764]",0.4258790612220764
00018805.npy,1,0,"[0.1326310634613037, -0.2803463041782379]","[0.6018015146255493, 0.3981984257698059]",0.3981984257698059
00007695.npy,1,1,"[-0.3643832504749298, 0.3558553457260132]","[0.32734042406082153, 0.6726595163345337]",0.6726595163345337
00014532.npy,0,0,"[0.18781360983848572, -0.252774715423584]","[0.6083992123603821, 0.3916007876396179]",0.3916007876396179
00068561.npy,1,0,"[0.049288585782051086, -0.06370456516742706]","[0.5282182693481445, 0.47178176045417786]",0.47178176045417786
00055299.npy,1,1,"[-0.393225759267807, 0.269790917634964]","[0.3400622606277466, 0.6599376797676086]",0.6599376797676086
00010660.npy,1,1,"[0.008180242031812668, 0.026676297187805176]","[0.4953761100769043, 0.5046238899230957]",0.5046238899230957
00001263.npy,1,1,"[-0.3908056318759918, 0.31864693760871887]","[0.32971981167793274, 0.6702801585197449]",0.6702801585197449
00004628.npy,1,1,"[-0.3206193447113037, 0.43312257528305054]","[0.32000651955604553, 0.6799935102462769]",0.6799935102462769
00067194.npy,1,1,"[-0.30965927243232727, -0.1397797018289566]","[0.4576319456100464, 0.5423680543899536]",0.5423680543899536
00032601.npy,1,1,"[-0.791933536529541, -0.23646841943264008]","[0.3645974099636078, 0.6354026198387146]",0.6354026198387146
00035458.npy,0,1,"[-0.10529907047748566, 0.4329030215740204]","[0.3686058819293976, 0.63139408826828]",0.63139408826828
00013750.npy,1,1,"[-0.15775401890277863, 0.3744461238384247]","[0.370003879070282, 0.6299961805343628]",0.6299961805343628
00024780.npy,0,1,"[-0.021496083587408066, 0.42200779914855957]","[0.3909063935279846, 0.6090936064720154]",0.6090936064720154
00062683.npy,1,1,"[0.027249902486801147, 0.06091785803437233]","[0.49158379435539246, 0.5084161758422852]",0.5084161758422852
00068904.npy,1,1,"[-0.8802987337112427, 0.18784183263778687]","[0.25575685501098633, 0.7442431449890137]",0.7442431449890137
00068512.npy,1,1,"[-0.700791597366333, 0.025562770664691925]","[0.3259952664375305, 0.6740047335624695]",0.6740047335624695
00067671.npy,0,1,"[-0.5450563430786133, 0.31944650411605835]","[0.29639944434165955, 0.7036005854606628]",0.7036005854606628
00038035.npy,1,0,"[-0.14406712353229523, -0.31048494577407837]","[0.5415087342262268, 0.4584912955760956]",0.4584912955760956
00037226.npy,1,1,"[0.12806336581707, 0.1806032657623291]","[0.4868680238723755, 0.5131319761276245]",0.5131319761276245
00001186.npy,0,0,"[0.21802164614200592, -0.25660622119903564]","[0.6164785027503967, 0.3835214674472809]",0.3835214674472809
00022120.npy,0,0,"[-0.11576274037361145, -0.3887057900428772]","[0.5678152441978455, 0.43218472599983215]",0.43218472599983215
00032486.npy,1,1,"[-0.3871953785419464, -0.12700006365776062]","[0.43531569838523865, 0.5646843314170837]",0.5646843314170837
00038547.npy,1,0,"[0.3226408064365387, -0.20739485323429108]","[0.6294914484024048, 0.3705085515975952]",0.3705085515975952
00034827.npy,0,1,"[-0.1080772876739502, 0.14073152840137482]","[0.4381166994571686, 0.561883270740509]",0.561883270740509
00007833.npy,0,1,"[-0.26142147183418274, 0.39711254835128784]","[0.3410690128803253, 0.6589310169219971]",0.6589310169219971
00013744.npy,1,1,"[-0.4100043773651123, 0.19107410311698914]","[0.3540969789028168, 0.6459029912948608]",0.6459029912948608
00017735.npy,1,1,"[-0.49610355496406555, -0.2001284807920456]","[0.4265417158603668, 0.5734583139419556]",0.5734583139419556
00019044.npy,0,1,"[-0.5448616147041321, 0.08852380514144897]","[0.34674331545829773, 0.6532567143440247]",0.6532567143440247
00028319.npy,0,1,"[0.14598920941352844, 0.16281074285507202]","[0.49579471349716187, 0.5042052865028381]",0.5042052865028381
00062281.npy,1,1,"[-0.28779688477516174, 0.05815687030553818]","[0.41436395049095154, 0.5856360197067261]",0.5856360197067261
00024216.npy,1,1,"[-0.14662326872348785, 0.23110710084438324]","[0.40667441487312317, 0.5933255553245544]",0.5933255553245544
00043857.npy,1,1,"[-0.16652816534042358, -0.072233185172081]","[0.47644370794296265, 0.5235562920570374]",0.5235562920570374
00003807.npy,0,0,"[0.28027719259262085, -0.477897047996521]","[0.6809572577476501, 0.31904277205467224]",0.31904277205467224
00061989.npy,0,1,"[-0.34547731280326843, 0.16667647659778595]","[0.3746887445449829, 0.6253112554550171]",0.6253112554550171
00060198.npy,1,1,"[-0.8193215131759644, 0.09695367515087128]","[0.2857174575328827, 0.7142825722694397]",0.7142825722694397
00063819.npy,1,0,"[0.10544838011264801, -0.13255508244037628]","[0.5592215657234192, 0.4407784342765808]",0.4407784342765808
00064048.npy,1,1,"[-0.13046911358833313, 0.6286246180534363]","[0.3188430666923523, 0.6811569333076477]",0.6811569333076477
00027108.npy,0,1,"[-0.4293372333049774, 0.5438562035560608]","[0.274244487285614, 0.7257555723190308]",0.7257555723190308
00032757.npy,1,0,"[0.1466074436903, -0.18321411311626434]","[0.5817159414291382, 0.4182840585708618]",0.4182840585708618
00067698.npy,1,1,"[-0.19731858372688293, 0.41506636142730713]","[0.35151535272598267, 0.6484846472740173]",0.6484846472740173
00026969.npy,0,1,"[-0.468942254781723, -0.035255711525678635]","[0.3932463824748993, 0.6067536473274231]",0.6067536473274231
00040219.npy,1,1,"[-0.09115871787071228, -0.0038443394005298615]","[0.47818523645401, 0.5218147039413452]",0.5218147039413452
00001434.npy,1,0,"[-0.16641826927661896, -0.22261275351047516]","[0.5140449404716492, 0.4859550893306732]",0.4859550893306732
00004165.npy,0,1,"[-0.1722216159105301, 0.27587395906448364]","[0.3898136615753174, 0.6101863384246826]",0.6101863384246826
00007547.npy,0,1,"[-0.4550497233867645, 0.16876386106014252]","[0.34891462326049805, 0.6510854363441467]",0.6510854363441467
00059174.npy,1,1,"[-0.20555508136749268, 0.5635215640068054]","[0.31667888164520264, 0.6833211183547974]",0.6833211183547974
00025015.npy,1,1,"[-0.21135905385017395, 0.7588412761688232]","[0.2748405933380127, 0.7251594066619873]",0.7251594066619873
00062409.npy,1,1,"[-0.3855726420879364, 0.2221491038799286]","[0.3525790572166443, 0.6474209427833557]",0.6474209427833557
00021864.npy,1,0,"[-0.209285169839859, -0.3399467468261719]","[0.5326189994812012, 0.46738100051879883]",0.46738100051879883
00067456.npy,0,0,"[-0.12066225707530975, -0.38594236969947815]","[0.5659338235855103, 0.43406617641448975]",0.43406617641448975
00058598.npy,0,0,"[0.4202653765678406, 0.018285851925611496]","[0.5991631746292114, 0.4008368253707886]",0.4008368253707886
00041331.npy,1,1,"[-0.6417441368103027, -0.025594916194677353]","[0.35065773129463196, 0.6493422389030457]",0.6493422389030457
00011143.npy,1,1,"[-0.10650347173213959, 0.26294559240341187]","[0.4086741805076599, 0.5913258194923401]",0.5913258194923401
00034695.npy,1,1,"[-0.2786062955856323, 0.31509852409362793]","[0.3557852506637573, 0.6442148089408875]",0.6442148089408875
00038319.npy,1,1,"[-0.023314345628023148, 0.47663354873657227]","[0.37755289673805237, 0.6224470734596252]",0.6224470734596252
00068008.npy,1,1,"[-0.2258254885673523, 0.43784064054489136]","[0.33991652727127075, 0.6600834727287292]",0.6600834727287292
00064366.npy,0,1,"[-0.04016764089465141, 0.05895188823342323]","[0.47524040937423706, 0.5247596502304077]",0.5247596502304077
00034935.npy,1,0,"[0.13891193270683289, -0.4781373143196106]","[0.6495471596717834, 0.35045287013053894]",0.35045287013053894
00007053.npy,1,1,"[-0.4408859312534332, 0.1544250249862671]","[0.3554172217845917, 0.6445827484130859]",0.6445827484130859
00038604.npy,1,1,"[-0.15044598281383514, -0.01607063040137291]","[0.4664566218852997, 0.5335433483123779]",0.5335433483123779
00006298.npy,0,1,"[-0.6653364896774292, -0.28716516494750977]","[0.4065680205821991, 0.5934320092201233]",0.5934320092201233
00058152.npy,1,1,"[0.10227744281291962, 0.23130999505519867]","[0.467786580324173, 0.5322134494781494]",0.5322134494781494
00041902.npy,0,1,"[-0.25908780097961426, -0.19380663335323334]","[0.48368552327156067, 0.5163145065307617]",0.5163145065307617
00032020.npy,0,1,"[0.022981949150562286, 0.2883007526397705]","[0.43405669927597046, 0.5659433007240295]",0.5659433007240295
00058899.npy,1,1,"[0.030159959569573402, 0.13914693892002106]","[0.4727801978588104, 0.527219831943512]",0.527219831943512
00014804.npy,1,0,"[0.08377981185913086, -0.14288999140262604]","[0.5564260482788086, 0.4435739517211914]",0.4435739517211914
00014046.npy,0,0,"[0.09606301039457321, -0.01840890571475029]","[0.528586745262146, 0.4714132249355316]",0.4714132249355316
00067771.npy,1,1,"[-0.13807837665081024, 0.0444815568625927]","[0.45448634028434753, 0.5455136895179749]",0.5455136895179749
00008615.npy,1,1,"[-0.39459407329559326, -0.031787414103746414]","[0.4102803170681, 0.5897197127342224]",0.5897197127342224
00036041.npy,1,1,"[-0.33043721318244934, 0.2036527842283249]","[0.3695634603500366, 0.6304365396499634]",0.6304365396499634
00040177.npy,1,1,"[-0.3935820162296295, 0.05372206121683121]","[0.39000198245048523, 0.6099980473518372]",0.6099980473518372
00001457.npy,0,0,"[0.1228790283203125, -0.008622441440820694]","[0.5328280925750732, 0.46717193722724915]",0.46717193722724915
00036210.npy,1,0,"[-0.07629473507404327, -0.14762696623802185]","[0.5178254842758179, 0.48217448592185974]",0.48217448592185974
00060309.npy,0,1,"[-0.4498131573200226, 0.06512995064258575]","[0.37403544783592224, 0.6259645819664001]",0.6259645819664001
00011057.npy,1,1,"[-0.17870266735553741, 0.24230921268463135]","[0.3962746560573578, 0.6037253737449646]",0.6037253737449646
00040933.npy,1,0,"[-0.02245192602276802, -0.24210287630558014]","[0.5546929836273193, 0.4453069865703583]",0.4453069865703583
00004367.npy,1,1,"[-0.18114884197711945, -0.08434543013572693]","[0.47581803798675537, 0.5241819620132446]",0.5241819620132446
00041035.npy,1,0,"[-0.18121656775474548, -0.41121259331703186]","[0.5572468638420105, 0.4427531063556671]",0.4427531063556671
00004245.npy,1,1,"[-0.5438138246536255, 0.5194861888885498]","[0.25667932629585266, 0.7433207035064697]",0.7433207035064697
00039083.npy,1,1,"[-0.3553772568702698, -0.06707091629505157]","[0.4284185469150543, 0.5715814232826233]",0.5715814232826233
00039969.npy,0,1,"[-0.07457701861858368, 0.05893203616142273]","[0.46667224168777466, 0.5333277583122253]",0.5333277583122253
00021811.npy,1,1,"[-0.2275787889957428, 0.594366192817688]","[0.3053509593009949, 0.6946490406990051]",0.6946490406990051
00022218.npy,1,0,"[0.17001357674598694, 0.06046120449900627]","[0.527360737323761, 0.4726392924785614]",0.4726392924785614
00035423.npy,0,1,"[-0.235788494348526, 0.3986150920391083]","[0.34651270508766174, 0.6534873247146606]",0.6534873247146606
00036518.npy,1,1,"[-0.5752771496772766, -0.29055747389793396]","[0.4292970597743988, 0.5707029104232788]",0.5707029104232788
00055334.npy,1,1,"[-0.04172206297516823, -0.01969301328063011]","[0.49449294805526733, 0.5055070519447327]",0.5055070519447327
00064567.npy,1,0,"[-0.05136679485440254, -0.07049375772476196]","[0.5047816038131714, 0.4952183961868286]",0.4952183961868286
00024964.npy,1,1,"[-0.5473439693450928, 0.3077646493911743]","[0.2983623147010803, 0.7016376852989197]",0.7016376852989197
00035974.npy,0,1,"[0.08278322219848633, 0.2272830307483673]","[0.46393778920173645, 0.5360621809959412]",0.5360621809959412
00021927.npy,0,1,"[-0.17210035026073456, 0.06163392961025238]","[0.4418310225009918, 0.5581690073013306]",0.5581690073013306
00003764.npy,1,1,"[-0.7471898198127747, 0.7407894730567932]","[0.18422521650791168, 0.8157747983932495]",0.8157747983932495
00027674.npy,0,1,"[-0.06722241640090942, 0.08639714121818542]","[0.461670458316803, 0.538329541683197]",0.538329541683197
